"Plot Title: DL5"
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
7454,04/01/20 01:00:00 PM,41.98,68.77,11.12,295.50,610.03
7455,04/01/20 02:00:00 PM,43.57,62.97,14.00,302.50,720.21
7456,04/01/20 03:00:00 PM,43.41,60.60,14.06,298.70,693.40
7457,04/01/20 04:00:00 PM,42.99,59.57,13.93,298.00,630.00
7458,04/01/20 05:00:00 PM,42.60,54.06,14.08,314.10,460.24
7459,04/01/20 06:00:00 PM,42.34,57.07,13.15,321.40,282.52
7460,04/01/20 07:00:00 PM,41.67,56.02,11.04,323.00,110.52
7461,04/01/20 08:00:00 PM,40.18,63.44,9.68,323.90,9.54
7462,04/01/20 09:00:00 PM,38.37,66.87,6.99,325.70,0.00
7463,04/01/20 10:00:00 PM,36.82,69.03,6.20,318.30,0.00
7464,04/01/20 11:00:00 PM,35.55,73.00,5.04,311.00,0.00
7465,04/02/20 12:00:00 AM,34.32,74.62,4.54,319.50,0.00
7466,04/02/20 01:00:00 AM,33.76,70.93,4.22,341.40,0.00
7467,04/02/20 02:00:00 AM,33.33,76.26,4.24,309.60,0.00
7468,04/02/20 03:00:00 AM,32.43,79.16,4.60,313.40,0.00
7469,04/02/20 04:00:00 AM,31.89,81.80,3.95,315.70,0.00
7470,04/02/20 05:00:00 AM,28.23,89.80,1.86,186.30,0.00
7471,04/02/20 06:00:00 AM,27.12,90.90,2.39,115.40,0.00
7472,04/02/20 07:00:00 AM,26.52,92.00,2.27,102.70,0.90
7473,04/02/20 08:00:00 AM,27.35,92.80,1.94,51.90,58.57
7474,04/02/20 09:00:00 AM,31.86,83.30,5.26,300.40,112.87
7475,04/02/20 10:00:00 AM,35.04,76.43,7.38,307.60,236.74
7476,04/02/20 11:00:00 AM,39.17,67.38,11.40,320.60,427.82
7477,04/02/20 12:00:00 PM,41.68,61.50,14.22,323.00,366.22
7478,04/02/20 01:00:00 PM,42.27,61.38,13.10,312.20,344.79
7479,04/02/20 02:00:00 PM,44.15,57.31,14.68,309.90,498.39
7480,04/02/20 03:00:00 PM,45.58,61.41,14.48,313.20,517.24
7481,04/02/20 04:00:00 PM,45.58,56.92,14.44,325.10,366.11
7482,04/02/20 05:00:00 PM,46.53,56.49,12.73,317.90,315.62
7483,04/02/20 06:00:00 PM,47.23,52.39,15.73,324.60,195.45
7484,04/02/20 07:00:00 PM,48.02,49.40,13.17,322.80,110.74
7485,04/02/20 08:00:00 PM,47.17,52.31,9.87,316.00,10.77
7486,04/02/20 09:00:00 PM,45.31,55.74,6.14,314.80,0.00
7487,04/02/20 10:00:00 PM,43.87,55.28,5.92,322.90,0.00
7488,04/02/20 11:00:00 PM,43.36,51.79,7.63,318.30,0.00
7489,04/03/20 12:00:00 AM,42.53,56.93,9.28,316.00,0.00
7490,04/03/20 01:00:00 AM,41.17,64.69,8.43,314.20,0.00
7491,04/03/20 02:00:00 AM,40.26,70.15,9.61,317.90,0.00
7492,04/03/20 03:00:00 AM,39.23,73.92,9.80,318.50,0.00
7493,04/03/20 04:00:00 AM,38.26,77.20,8.13,315.40,0.00
7494,04/03/20 05:00:00 AM,37.74,78.38,9.29,315.00,0.00
7495,04/03/20 06:00:00 AM,37.68,79.12,9.71,312.70,0.00
7496,04/03/20 07:00:00 AM,36.69,90.80,11.64,318.50,0.56
7497,04/03/20 08:00:00 AM,35.01,96.20,10.54,313.50,12.68
7498,04/03/20 09:00:00 AM,34.78,97.10,10.12,313.70,26.93
7499,04/03/20 10:00:00 AM,35.27,97.90,9.81,317.20,61.93
7500,04/03/20 11:00:00 AM,35.70,98.50,10.72,312.00,73.60
7501,04/03/20 12:00:00 PM,36.42,98.80,9.90,312.80,87.29
7502,04/03/20 01:00:00 PM,37.71,99.00,10.27,311.90,160.33
7503,04/03/20 02:00:00 PM,38.73,99.10,10.91,311.10,185.47
7504,04/03/20 03:00:00 PM,39.66,99.30,11.06,309.60,168.97
7505,04/03/20 04:00:00 PM,40.26,99.30,10.32,311.00,108.72
7506,04/03/20 05:00:00 PM,40.74,99.40,10.54,307.20,94.36
7507,04/03/20 06:00:00 PM,40.89,99.70,9.48,309.10,49.37
7508,04/03/20 07:00:00 PM,40.92,99.70,8.12,308.90,19.52
7509,04/03/20 08:00:00 PM,40.87,99.70,6.91,314.70,2.24
7510,04/03/20 09:00:00 PM,40.91,99.70,6.31,315.00,0.00
7511,04/03/20 10:00:00 PM,40.75,99.80,5.67,307.90,0.00
7512,04/03/20 11:00:00 PM,40.57,99.90,6.32,313.20,0.00
7513,04/04/20 12:00:00 AM,40.59,100.00,4.55,304.80,0.00
7514,04/04/20 01:00:00 AM,40.72,100.00,4.48,314.80,0.00
7515,04/04/20 02:00:00 AM,40.75,100.00,4.41,309.90,0.00
7516,04/04/20 03:00:00 AM,40.76,100.00,4.25,309.80,0.00
7517,04/04/20 04:00:00 AM,40.71,100.00,3.59,316.70,0.00
7518,04/04/20 05:00:00 AM,40.92,100.00,3.03,325.00,0.00
7519,04/04/20 06:00:00 AM,41.13,100.00,2.75,337.40,0.00
7520,04/04/20 07:00:00 AM,41.34,100.00,2.15,319.40,0.79
7521,04/04/20 08:00:00 AM,41.48,100.00,2.63,314.80,13.58
7522,04/04/20 09:00:00 AM,41.77,100.00,3.13,309.70,46.11
7523,04/04/20 10:00:00 AM,41.99,99.90,4.21,290.00,85.16
7524,04/04/20 11:00:00 AM,43.41,98.90,3.75,283.50,235.17
7525,04/04/20 12:00:00 PM,45.75,93.10,4.00,323.60,285.32
7526,04/04/20 01:00:00 PM,48.06,85.00,4.47,330.50,339.85
7527,04/04/20 02:00:00 PM,50.97,77.88,4.85,298.80,532.05
7528,04/04/20 03:00:00 PM,52.81,77.95,4.85,308.10,424.90
7529,04/04/20 04:00:00 PM,53.82,71.46,5.28,297.60,390.90
7530,04/04/20 05:00:00 PM,54.59,74.45,6.50,293.20,325.94
7531,04/04/20 06:00:00 PM,52.05,79.61,5.24,329.40,83.59
7532,04/04/20 07:00:00 PM,50.88,81.20,4.61,301.40,32.54
7533,04/04/20 08:00:00 PM,50.38,82.30,3.16,305.50,3.48
7534,04/04/20 09:00:00 PM,50.00,84.60,1.88,300.00,0.00
7535,04/04/20 10:00:00 PM,48.87,86.60,2.79,156.80,0.00
7536,04/04/20 11:00:00 PM,48.63,87.30,1.75,34.40,0.00
7537,04/05/20 12:00:00 AM,48.02,90.40,1.51,154.70,0.00
7538,04/05/20 01:00:00 AM,46.90,92.40,2.43,148.70,0.00
7539,04/05/20 02:00:00 AM,46.69,92.60,1.89,150.80,0.00
7540,04/05/20 03:00:00 AM,46.19,93.80,2.89,139.10,0.00
7541,04/05/20 04:00:00 AM,46.38,93.10,1.34,72.96,0.00
7542,04/05/20 05:00:00 AM,46.56,91.70,3.61,129.70,0.11
7543,04/05/20 06:00:00 AM,47.19,91.00,2.94,241.60,0.11
7544,04/05/20 07:00:00 AM,45.83,92.60,2.23,120.20,1.91
7545,04/05/20 08:00:00 AM,45.65,94.20,1.52,280.80,17.17
7546,04/05/20 09:00:00 AM,46.39,92.80,2.44,264.60,48.69
7547,04/05/20 10:00:00 AM,47.80,89.90,2.20,276.00,143.28
7548,04/05/20 11:00:00 AM,49.30,85.50,5.06,304.00,157.75
7549,04/05/20 12:00:00 PM,50.67,81.80,5.06,307.90,263.67
7550,04/05/20 01:00:00 PM,53.28,73.66,5.08,305.40,385.29
7551,04/05/20 02:00:00 PM,55.36,68.74,6.03,325.20,408.18
7552,04/05/20 03:00:00 PM,56.30,70.29,8.02,327.90,394.83
7553,04/05/20 04:00:00 PM,55.99,72.07,9.46,326.60,320.11
7554,04/05/20 05:00:00 PM,53.92,72.37,10.44,331.10,203.76
7555,04/05/20 06:00:00 PM,53.15,70.49,9.64,333.90,210.49
7556,04/05/20 07:00:00 PM,51.51,70.32,7.44,336.30,42.19
7557,04/05/20 08:00:00 PM,48.81,74.35,8.67,331.90,11.78
7558,04/05/20 09:00:00 PM,46.12,77.57,6.87,333.50,0.00
7559,04/05/20 10:00:00 PM,44.33,79.13,5.24,330.70,0.00
7560,04/05/20 11:00:00 PM,42.64,82.30,3.61,312.90,0.00
7561,04/06/20 12:00:00 AM,40.96,85.00,3.09,331.80,0.00
7562,04/06/20 01:00:00 AM,37.62,90.00,3.19,205.30,0.00
7563,04/06/20 02:00:00 AM,34.07,92.20,2.96,131.70,0.00
7564,04/06/20 03:00:00 AM,32.35,93.80,2.79,118.50,0.00
7565,04/06/20 04:00:00 AM,30.86,94.40,3.40,125.30,0.00
7566,04/06/20 05:00:00 AM,29.85,94.60,3.01,108.80,0.00
7567,04/06/20 06:00:00 AM,29.33,95.10,2.60,108.70,0.00
7568,04/06/20 07:00:00 AM,30.40,96.20,2.17,180.80,2.69
7569,04/06/20 08:00:00 AM,33.03,96.80,1.67,335.60,34.11
7570,04/06/20 09:00:00 AM,35.86,90.10,4.90,329.40,113.88
7571,04/06/20 10:00:00 AM,37.85,86.20,5.42,278.40,294.53
7572,04/06/20 11:00:00 AM,41.53,71.67,4.36,265.60,555.50
7573,04/06/20 12:00:00 PM,45.10,53.77,5.22,282.80,668.49
7574,04/06/20 01:00:00 PM,48.22,47.86,6.88,304.50,741.31
7575,04/06/20 02:00:00 PM,49.86,41.63,8.91,321.00,752.41
7576,04/06/20 03:00:00 PM,51.93,34.49,7.91,335.70,703.38
7577,04/06/20 04:00:00 PM,53.55,37.78,7.80,331.40,596.46
7578,04/06/20 05:00:00 PM,54.55,35.12,9.61,321.00,429.05
7579,04/06/20 06:00:00 PM,54.37,37.48,10.08,316.40,259.86
7580,04/06/20 07:00:00 PM,53.44,43.94,5.47,311.30,86.73
7581,04/06/20 08:00:00 PM,51.67,48.51,2.96,314.30,8.53
7582,04/06/20 09:00:00 PM,48.97,55.55,3.37,311.00,0.00
7583,04/06/20 10:00:00 PM,46.99,74.92,2.23,298.90,0.00
7584,04/06/20 11:00:00 PM,44.49,68.12,1.92,84.80,0.11
7585,04/07/20 12:00:00 AM,47.66,54.98,6.95,305.00,0.45
7586,04/07/20 01:00:00 AM,47.88,65.44,10.35,317.80,0.00
7587,04/07/20 02:00:00 AM,46.17,71.64,6.22,353.50,0.00
7588,04/07/20 03:00:00 AM,45.40,75.29,2.10,185.50,0.00
7589,04/07/20 04:00:00 AM,43.27,83.00,3.15,179.20,0.00
7590,04/07/20 05:00:00 AM,39.96,84.80,4.24,144.20,0.00
7591,04/07/20 06:00:00 AM,38.65,87.70,3.12,110.30,0.00
7592,04/07/20 07:00:00 AM,36.85,89.70,3.66,114.10,2.92
7593,04/07/20 08:00:00 AM,37.63,85.90,3.04,117.70,78.76
7594,04/07/20 09:00:00 AM,44.27,63.36,2.73,118.00,234.27
7595,04/07/20 10:00:00 AM,49.24,51.98,3.56,264.50,387.65
7596,04/07/20 11:00:00 AM,52.77,49.24,3.40,227.30,527.68
7597,04/07/20 12:00:00 PM,55.24,43.79,4.50,260.00,633.14
7598,04/07/20 01:00:00 PM,56.77,37.28,7.10,311.80,691.26
7599,04/07/20 02:00:00 PM,58.59,41.41,5.92,332.10,722.68
7600,04/07/20 03:00:00 PM,60.06,35.95,4.94,316.70,682.85
7601,04/07/20 04:00:00 PM,60.71,37.60,4.46,342.80,439.26
7602,04/07/20 05:00:00 PM,61.12,34.92,4.38,344.00,207.46
7603,04/07/20 06:00:00 PM,60.01,39.78,4.70,333.20,62.05
7604,04/07/20 07:00:00 PM,57.96,43.57,3.90,302.90,32.65
7605,04/07/20 08:00:00 PM,56.35,47.99,5.07,50.42,3.59
7606,04/07/20 09:00:00 PM,54.52,71.11,3.38,99.80,0.00
7607,04/07/20 10:00:00 PM,51.12,84.80,4.48,107.80,0.00
7608,04/07/20 11:00:00 PM,48.92,91.70,3.86,36.95,0.00
7609,04/08/20 12:00:00 AM,47.39,94.60,5.43,99.50,0.00
7610,04/08/20 01:00:00 AM,46.81,95.80,5.08,61.08,0.00
7611,04/08/20 02:00:00 AM,46.30,93.30,4.26,160.00,0.00
7612,04/08/20 03:00:00 AM,46.67,94.20,2.78,335.20,0.00
7613,04/08/20 04:00:00 AM,46.51,94.10,2.63,13.81,0.00
7614,04/08/20 05:00:00 AM,46.56,95.20,2.60,293.20,0.00
7615,04/08/20 06:00:00 AM,45.25,97.00,5.53,311.80,0.00
7616,04/08/20 07:00:00 AM,44.09,98.00,6.62,308.80,1.01
7617,04/08/20 08:00:00 AM,43.53,97.80,7.28,312.80,13.69
7618,04/08/20 09:00:00 AM,43.34,97.10,7.38,308.50,79.77
7619,04/08/20 10:00:00 AM,44.56,93.20,8.86,309.20,230.01
7620,04/08/20 11:00:00 AM,46.23,90.00,7.97,312.60,243.81
7621,04/08/20 12:00:00 PM,48.47,85.80,6.90,313.90,598.14
7622,04/08/20 01:00:00 PM,51.30,77.74,7.81,314.10,619.68
7623,04/08/20 02:00:00 PM,52.39,74.41,8.14,328.90,382.04
7624,04/08/20 03:00:00 PM,53.10,76.52,9.30,324.10,631.69
7625,04/08/20 04:00:00 PM,53.65,76.57,9.56,328.50,435.00
7626,04/08/20 05:00:00 PM,53.58,76.75,9.38,313.90,270.51
7627,04/08/20 06:00:00 PM,53.38,68.42,8.88,314.90,229.67
7628,04/08/20 07:00:00 PM,53.62,71.64,8.31,313.80,108.61
7629,04/08/20 08:00:00 PM,52.23,74.39,4.31,333.80,12.57
7630,04/08/20 09:00:00 PM,49.10,84.50,1.83,95.30,0.00
7631,04/08/20 10:00:00 PM,43.66,90.70,3.89,143.90,0.00
7632,04/08/20 11:00:00 PM,41.60,94.40,4.63,142.20,0.00
7633,04/09/20 12:00:00 AM,41.12,94.10,5.09,150.00,0.00
7634,04/09/20 01:00:00 AM,39.79,94.80,4.29,131.20,0.00
7635,04/09/20 02:00:00 AM,38.07,95.20,3.76,114.20,0.00
7636,04/09/20 03:00:00 AM,37.39,96.70,4.33,71.06,0.00
7637,04/09/20 04:00:00 AM,38.63,95.30,5.17,87.10,0.00
7638,04/09/20 05:00:00 AM,43.70,79.47,9.70,130.00,0.00
7639,04/09/20 06:00:00 AM,45.65,83.80,8.90,164.20,0.00
7640,04/09/20 07:00:00 AM,44.76,89.10,7.17,125.50,0.11
7641,04/09/20 08:00:00 AM,45.54,85.90,10.29,151.10,16.83
7642,04/09/20 09:00:00 AM,47.43,86.80,11.92,171.70,43.65
7643,04/09/20 10:00:00 AM,47.73,91.00,4.84,185.70,29.28
7644,04/09/20 11:00:00 AM,48.25,84.20,9.92,258.10,36.35
7645,04/09/20 12:00:00 PM,40.60,87.80,17.59,307.00,78.20
7646,04/09/20 01:00:00 PM,37.73,85.30,13.82,306.30,197.36
7647,04/09/20 02:00:00 PM,38.63,76.82,13.83,308.10,146.76
7648,04/09/20 03:00:00 PM,41.82,61.79,12.88,296.30,314.38
7649,04/09/20 04:00:00 PM,43.76,62.10,14.87,293.90,387.31
7650,04/09/20 05:00:00 PM,44.44,68.19,14.08,284.10,301.37
7651,04/09/20 06:00:00 PM,43.20,60.42,14.98,271.50,240.89
7652,04/09/20 07:00:00 PM,41.42,73.65,14.14,273.00,87.52
7653,04/09/20 08:00:00 PM,38.94,83.60,8.30,292.40,4.82
7654,04/09/20 09:00:00 PM,36.79,76.36,4.32,166.00,0.00
7655,04/09/20 10:00:00 PM,37.02,79.43,7.47,247.80,0.00
7656,04/09/20 11:00:00 PM,36.66,82.30,9.53,264.50,0.00
7657,04/10/20 12:00:00 AM,35.04,96.60,6.79,286.60,0.00
7658,04/10/20 01:00:00 AM,33.57,89.20,5.47,230.10,0.00
7659,04/10/20 02:00:00 AM,34.18,82.80,10.11,274.80,0.00
7660,04/10/20 03:00:00 AM,34.08,76.50,12.34,274.40,0.00
7661,04/10/20 04:00:00 AM,34.22,75.22,12.97,276.00,0.00
7662,04/10/20 05:00:00 AM,33.91,80.40,12.05,270.00,0.00
7663,04/10/20 06:00:00 AM,33.62,79.86,12.56,271.00,0.00
7664,04/10/20 07:00:00 AM,33.46,81.20,14.05,279.60,2.24
7665,04/10/20 08:00:00 AM,31.75,85.60,8.40,306.20,26.93
7666,04/10/20 09:00:00 AM,32.66,80.40,12.11,290.20,29.96
7667,04/10/20 10:00:00 AM,33.66,72.83,15.00,285.40,80.22
7668,04/10/20 11:00:00 AM,33.69,93.90,16.76,281.70,107.38
7669,04/10/20 12:00:00 PM,31.57,97.00,14.11,284.40,121.51
7670,04/10/20 01:00:00 PM,32.80,91.30,15.82,289.90,184.79
7671,04/10/20 02:00:00 PM,33.39,94.60,16.25,296.60,186.25
7672,04/10/20 03:00:00 PM,34.79,76.19,15.24,301.20,170.77
7673,04/10/20 04:00:00 PM,37.19,66.56,15.69,305.70,145.41
7674,04/10/20 05:00:00 PM,39.78,59.99,16.19,306.50,266.25
7675,04/10/20 06:00:00 PM,40.22,58.28,14.55,304.80,84.49
7676,04/10/20 07:00:00 PM,39.91,63.50,14.85,296.50,29.17
7677,04/10/20 08:00:00 PM,38.64,64.34,15.40,290.80,5.39
7678,04/10/20 09:00:00 PM,37.27,64.32,11.65,293.60,0.00
7679,04/10/20 10:00:00 PM,36.78,71.03,10.80,280.50,0.00
7680,04/10/20 11:00:00 PM,36.36,59.93,11.65,295.40,0.00
7681,04/11/20 12:00:00 AM,35.61,62.14,9.53,296.30,0.00
7682,04/11/20 01:00:00 AM,34.37,62.42,8.43,285.10,0.00
7683,04/11/20 02:00:00 AM,33.43,61.16,8.25,288.70,0.00
7684,04/11/20 03:00:00 AM,32.84,59.33,6.47,287.30,0.00
7685,04/11/20 04:00:00 AM,32.07,63.73,7.25,273.10,0.00
7686,04/11/20 05:00:00 AM,31.37,62.53,8.10,277.10,0.00
7687,04/11/20 06:00:00 AM,31.41,65.31,7.48,291.70,0.00
7688,04/11/20 07:00:00 AM,30.88,66.79,6.68,295.40,4.26
7689,04/11/20 08:00:00 AM,31.81,62.33,8.01,290.30,98.51
7690,04/11/20 09:00:00 AM,33.34,60.42,11.02,281.90,259.97
7691,04/11/20 10:00:00 AM,35.16,56.52,10.97,290.20,400.55
7692,04/11/20 11:00:00 AM,37.12,52.93,10.23,287.30,434.44
7693,04/11/20 12:00:00 PM,39.14,50.90,11.93,278.90,533.74
7694,04/11/20 01:00:00 PM,40.71,55.20,12.51,280.60,564.59
7695,04/11/20 02:00:00 PM,42.55,42.97,13.20,282.50,729.08
7696,04/11/20 03:00:00 PM,43.65,45.71,12.30,286.90,569.64
7697,04/11/20 04:00:00 PM,44.85,37.99,12.23,295.30,549.11
7698,04/11/20 05:00:00 PM,45.61,39.00,11.89,295.20,411.21
7699,04/11/20 06:00:00 PM,45.78,40.81,10.95,301.50,297.89
7700,04/11/20 07:00:00 PM,44.35,46.79,10.60,314.50,132.06
7701,04/11/20 08:00:00 PM,42.08,52.19,7.20,317.00,18.29
7702,04/11/20 09:00:00 PM,39.64,66.66,2.91,10.96,0.00
7703,04/11/20 10:00:00 PM,33.48,77.63,3.97,130.80,0.00
7704,04/11/20 11:00:00 PM,31.37,79.71,4.79,143.80,0.00
7705,04/12/20 12:00:00 AM,30.48,80.80,4.57,131.60,0.00
7706,04/12/20 01:00:00 AM,29.28,83.10,3.59,112.20,0.00
7707,04/12/20 02:00:00 AM,29.73,80.30,4.48,133.40,0.00
7708,04/12/20 03:00:00 AM,29.38,88.20,4.11,124.30,0.00
7709,04/12/20 04:00:00 AM,27.18,86.40,3.46,110.90,0.00
7710,04/12/20 05:00:00 AM,31.29,70.72,6.10,150.30,0.00
7711,04/12/20 06:00:00 AM,33.81,65.24,6.23,153.50,0.00
7712,04/12/20 07:00:00 AM,34.78,64.83,5.45,130.00,7.52
7713,04/12/20 08:00:00 AM,37.20,58.23,10.11,146.00,75.06
7714,04/12/20 09:00:00 AM,39.42,55.39,13.27,158.00,155.62
7715,04/12/20 10:00:00 AM,44.29,48.35,12.50,151.90,368.80
7716,04/12/20 11:00:00 AM,49.57,42.93,9.97,163.10,392.25
7717,04/12/20 12:00:00 PM,51.17,42.94,9.02,172.40,147.21
7718,04/12/20 01:00:00 PM,53.94,38.27,12.00,168.60,404.37
7719,04/12/20 02:00:00 PM,55.38,37.66,10.44,174.50,116.13
7720,04/12/20 03:00:00 PM,56.44,39.43,10.35,158.70,134.64
7721,04/12/20 04:00:00 PM,58.48,38.67,11.90,154.20,194.44
7722,04/12/20 05:00:00 PM,59.86,37.79,11.41,154.40,131.50
7723,04/12/20 06:00:00 PM,61.48,32.56,10.86,165.90,115.23
7724,04/12/20 07:00:00 PM,60.98,42.01,9.04,154.30,29.28
7725,04/12/20 08:00:00 PM,59.85,40.61,9.75,157.90,9.42
7726,04/12/20 09:00:00 PM,59.58,46.74,10.38,166.40,0.00
7727,04/12/20 10:00:00 PM,57.42,52.81,9.41,142.00,0.00
7728,04/12/20 11:00:00 PM,57.25,59.21,13.11,147.90,0.00
7729,04/13/20 12:00:00 AM,56.95,65.71,14.34,145.60,0.00
7730,04/13/20 01:00:00 AM,56.88,77.56,16.21,146.70,0.00
7731,04/13/20 02:00:00 AM,55.53,87.40,16.08,147.10,0.00
7732,04/13/20 03:00:00 AM,54.12,90.50,17.68,147.80,0.00
7733,04/13/20 04:00:00 AM,54.79,91.80,18.42,152.70,0.00
7734,04/13/20 05:00:00 AM,55.09,90.90,20.59,150.20,0.11
7735,04/13/20 06:00:00 AM,56.14,89.20,21.14,152.80,0.34
7736,04/13/20 07:00:00 AM,56.14,88.60,19.85,151.00,2.13
7737,04/13/20 08:00:00 AM,56.79,92.60,16.35,147.90,17.84
7738,04/13/20 09:00:00 AM,55.69,95.90,10.56,148.40,27.94
7739,04/13/20 10:00:00 AM,56.07,96.40,9.69,143.00,38.82
7740,04/13/20 11:00:00 AM,57.96,94.60,11.89,150.80,128.92
7741,04/13/20 12:00:00 PM,59.65,94.10,14.60,154.90,187.71
7742,04/13/20 01:00:00 PM,61.75,89.20,13.73,157.70,262.77
7743,04/13/20 02:00:00 PM,64.98,87.80,13.61,163.80,437.80
7744,04/13/20 03:00:00 PM,63.82,88.80,8.57,198.00,114.78
7745,04/13/20 04:00:00 PM,62.22,82.90,8.35,257.70,85.50
7746,04/13/20 05:00:00 PM,60.30,80.90,12.09,272.30,47.35
7747,04/13/20 06:00:00 PM,59.49,70.53,16.70,277.90,42.64
7748,04/13/20 07:00:00 PM,55.83,65.89,17.65,281.50,116.58
7749,04/13/20 08:00:00 PM,48.85,68.77,15.98,291.80,17.62
7750,04/13/20 09:00:00 PM,45.96,68.06,14.33,267.90,0.00
7751,04/13/20 10:00:00 PM,44.71,64.23,16.12,268.60,0.00
7752,04/13/20 11:00:00 PM,43.78,60.69,15.07,268.90,0.00
7753,04/14/20 12:00:00 AM,42.68,57.62,16.60,276.70,0.00
7754,04/14/20 01:00:00 AM,41.86,57.43,11.99,280.90,0.00
7755,04/14/20 02:00:00 AM,40.82,56.61,13.78,272.30,0.00
7756,04/14/20 03:00:00 AM,40.14,56.78,9.26,285.90,0.00
7757,04/14/20 04:00:00 AM,39.78,59.86,9.30,277.60,0.00
7758,04/14/20 05:00:00 AM,39.14,52.04,14.34,273.80,0.00
7759,04/14/20 06:00:00 AM,37.87,55.48,10.35,277.20,0.00
7760,04/14/20 07:00:00 AM,36.95,57.43,7.29,277.40,7.07
7761,04/14/20 08:00:00 AM,37.12,62.54,9.77,297.10,46.11
7762,04/14/20 09:00:00 AM,36.46,59.88,10.63,318.90,198.59
7763,04/14/20 10:00:00 AM,37.59,57.37,11.30,315.30,449.92
7764,04/14/20 11:00:00 AM,39.20,49.54,9.15,315.30,583.66
7765,04/14/20 12:00:00 PM,40.72,41.01,8.24,328.20,627.53
7766,04/14/20 01:00:00 PM,42.40,38.46,6.15,302.50,631.80
7767,04/14/20 02:00:00 PM,43.34,38.35,6.47,269.10,460.69
7768,04/14/20 03:00:00 PM,44.36,36.04,4.96,278.60,439.26
7769,04/14/20 04:00:00 PM,45.35,31.55,4.07,270.80,369.47
7770,04/14/20 05:00:00 PM,46.40,31.20,2.87,332.50,334.13
7771,04/14/20 06:00:00 PM,46.23,32.33,3.83,314.60,183.11
7772,04/14/20 07:00:00 PM,45.40,35.35,3.75,343.50,75.85
7773,04/14/20 08:00:00 PM,43.98,42.51,3.79,308.20,8.30
7774,04/14/20 09:00:00 PM,42.77,44.85,3.23,300.10,0.00
7775,04/14/20 10:00:00 PM,41.94,51.50,4.92,254.60,0.00
7776,04/14/20 11:00:00 PM,40.78,54.26,10.07,265.80,0.00
7777,04/15/20 12:00:00 AM,37.94,61.87,9.78,314.60,0.00
7778,04/15/20 01:00:00 AM,34.67,94.40,8.85,307.60,0.00
7779,04/15/20 02:00:00 AM,33.27,81.30,3.23,217.40,0.00
7780,04/15/20 03:00:00 AM,33.64,81.70,7.42,292.90,0.00
7781,04/15/20 04:00:00 AM,32.24,80.90,6.04,303.10,0.00
7782,04/15/20 05:00:00 AM,31.13,83.20,3.36,298.20,0.00
7783,04/15/20 06:00:00 AM,29.23,87.30,3.00,206.70,0.00
7784,04/15/20 07:00:00 AM,28.15,90.60,2.68,134.80,5.50
7785,04/15/20 08:00:00 AM,29.73,75.05,2.98,243.50,73.27
7786,04/15/20 09:00:00 AM,33.05,59.93,5.98,258.40,281.29
7787,04/15/20 10:00:00 AM,34.66,52.78,8.03,286.80,304.85
7788,04/15/20 11:00:00 AM,35.43,57.04,8.46,284.20,403.36
7789,04/15/20 12:00:00 PM,35.85,65.56,10.66,264.50,434.33
7790,04/15/20 01:00:00 PM,36.80,55.99,9.56,270.90,515.90
7791,04/15/20 02:00:00 PM,37.95,49.58,10.11,288.90,427.26
7792,04/15/20 03:00:00 PM,40.52,46.66,11.62,278.90,522.29
7793,04/15/20 04:00:00 PM,41.62,48.55,10.94,287.20,393.82
7794,04/15/20 05:00:00 PM,40.98,45.97,9.37,313.00,268.05
7795,04/15/20 06:00:00 PM,41.08,48.17,8.71,305.30,189.28
7796,04/15/20 07:00:00 PM,40.63,47.97,6.56,321.20,102.78
7797,04/15/20 08:00:00 PM,39.61,51.93,5.91,323.40,11.00
7798,04/15/20 09:00:00 PM,37.83,70.27,7.82,330.60,0.00
7799,04/15/20 10:00:00 PM,33.12,96.90,5.08,304.40,0.00
7800,04/15/20 11:00:00 PM,32.46,95.80,2.95,294.20,0.00
7801,04/16/20 12:00:00 AM,30.63,98.20,6.06,318.40,0.11
7802,04/16/20 01:00:00 AM,29.40,98.90,6.29,323.20,0.00
7803,04/16/20 02:00:00 AM,29.05,99.10,7.62,308.90,0.00
7804,04/16/20 03:00:00 AM,29.03,99.00,5.89,299.30,0.00
7805,04/16/20 04:00:00 AM,28.69,97.90,4.45,291.80,0.00
7806,04/16/20 05:00:00 AM,27.48,94.00,4.60,289.10,0.00
7807,04/16/20 06:00:00 AM,26.60,90.90,3.42,293.20,0.00
7808,04/16/20 07:00:00 AM,24.85,89.70,2.31,253.10,5.50
7809,04/16/20 08:00:00 AM,25.74,87.80,3.79,275.60,57.11
7810,04/16/20 09:00:00 AM,28.15,77.03,6.14,269.90,215.54
7811,04/16/20 10:00:00 AM,30.25,71.40,8.02,291.70,418.73
7812,04/16/20 11:00:00 AM,31.85,65.27,8.69,303.70,399.66
7813,04/16/20 12:00:00 PM,33.41,58.63,8.80,310.70,560.21
7814,04/16/20 01:00:00 PM,32.32,65.96,8.55,311.80,318.09
7815,04/16/20 02:00:00 PM,33.88,64.52,7.69,283.30,387.88
