Plot Title: DL5,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
16595,11/22/2020 9:00,45.12,92.1,6.76,278,3.37
16596,11/22/2020 10:00,42.77,76.41,13.67,285,8.98
16597,11/22/2020 11:00,40.44,79.56,10.91,287.5,17.95
16598,11/22/2020 12:00,39.8,68.71,9.25,288.4,50.49
16599,11/22/2020 13:00,39.5,67.52,11.6,298.7,65.08
16600,11/22/2020 14:00,38.59,69.97,12.54,309.9,54.98
16601,11/22/2020 15:00,37.12,61.63,13.71,299.6,29.17
16602,11/22/2020 16:00,36.06,66.8,14.12,303.9,16.83
16603,11/22/2020 17:00,35.26,66.67,15.03,288.9,3.37
16604,11/22/2020 18:00,33.77,63.48,14.42,303.7,0
16605,11/22/2020 19:00,33.19,65.65,14.18,301.8,0
16606,11/22/2020 20:00,32.9,60.25,12.86,288.2,0
16607,11/22/2020 21:00,32.46,62.95,12.72,299.9,0
16608,11/22/2020 22:00,32.27,65.32,10.96,298.6,0
16609,11/22/2020 23:00,31.74,66.15,10.5,304.5,0
16610,11/23/2020 0:00,31.15,68.09,9.1,299.6,0
16611,11/23/2020 1:00,30.88,71.21,7.14,304.3,0
16612,11/23/2020 2:00,30.27,75.16,5.84,306.7,0
16613,11/23/2020 3:00,29.11,76.84,5.06,269.3,0
16614,11/23/2020 4:00,28.6,76.95,3.79,258.5,0
16615,11/23/2020 5:00,27.33,79.62,2.86,232.9,0
16616,11/23/2020 6:00,25.18,86.8,2.55,143.4,0
16617,11/23/2020 7:00,23.35,89.4,3.35,144.8,0
16618,11/23/2020 8:00,24.13,89.5,4.26,158.1,23.56
16619,11/23/2020 9:00,28.48,71.79,3.44,175.5,144.74
16620,11/23/2020 10:00,33.24,65.16,4.17,214,230.01
16621,11/23/2020 11:00,35.75,61.87,4.9,165.1,305.18
16622,11/23/2020 12:00,37.47,56.39,7.47,168.9,363.53
16623,11/23/2020 13:00,39.71,54.79,6.51,153.2,327.62
16624,11/23/2020 14:00,41.37,51.68,8.67,143,270.4
16625,11/23/2020 15:00,41.79,52.95,8.82,148,167.18
16626,11/23/2020 16:00,40.93,56.03,7.75,147.5,71.81
16627,11/23/2020 17:00,38.34,61.19,5.2,135.3,5.61
16628,11/23/2020 18:00,36.07,64.02,6.05,128.3,0
16629,11/23/2020 19:00,36.06,64.75,6.25,130.1,0
16630,11/23/2020 20:00,35.82,61.26,7.91,142.5,0
16631,11/23/2020 21:00,36.9,57.65,8.25,135.5,0
16632,11/23/2020 22:00,37.53,61.04,8.72,145.1,0
16633,11/23/2020 23:00,37.61,76.74,9.85,151.9,0
16634,11/24/2020 0:00,34.44,93.4,9.05,145.1,0
16635,11/24/2020 1:00,34.1,94.7,8.34,155.4,0
16636,11/24/2020 2:00,34.43,93.6,10.22,146.9,0
16637,11/24/2020 3:00,34.57,94.2,7.82,145.1,0
16638,11/24/2020 4:00,34.87,92.1,2.42,190.9,0
16639,11/24/2020 5:00,34.55,94.5,3.85,144.2,0
16640,11/24/2020 6:00,35.02,94.3,1.65,57.05,0
16641,11/24/2020 7:00,34.97,94.4,2.41,53.38,0
16642,11/24/2020 8:00,34.82,95.3,2.99,34.12,4.49
16643,11/24/2020 9:00,35.14,94,2.66,26.02,46
16644,11/24/2020 10:00,36.53,88.9,6.13,316,135.76
16645,11/24/2020 11:00,37.01,85.6,8.91,322.7,98.74
16646,11/24/2020 12:00,37.41,88.3,9.19,317.5,106.59
16647,11/24/2020 13:00,38.13,82.6,9.09,308.5,169.42
16648,11/24/2020 14:00,40.2,75.06,9.48,315,252.45
16649,11/24/2020 15:00,41.89,61.02,9.78,323.5,223.28
16650,11/24/2020 16:00,42.29,63.26,8.47,320.3,89.76
16651,11/24/2020 17:00,40.38,70.62,6.33,314.5,7.85
16652,11/24/2020 18:00,38.15,75.6,3.46,308.1,0
16653,11/24/2020 19:00,33.54,86.3,2.63,118.8,0
16654,11/24/2020 20:00,29.95,90.7,3.41,125.5,0
16655,11/24/2020 21:00,28.99,92.5,2.22,138.2,0
16656,11/24/2020 22:00,33.48,80.5,7.5,271.2,0
16657,11/24/2020 23:00,36.59,80.1,5.88,258.2,0
16658,11/25/2020 0:00,37.19,79.87,5.84,260.1,0
16659,11/25/2020 1:00,37.79,79.25,2.35,328.8,0
16660,11/25/2020 2:00,37.97,79.63,3.49,308.3,0
16661,11/25/2020 3:00,38.54,80.2,6.51,276.1,0
16662,11/25/2020 4:00,38.58,79.98,4.02,288.1,0
16663,11/25/2020 5:00,37.66,84.5,2.13,234.1,0
16664,11/25/2020 6:00,38.3,81.5,3.52,250.7,0
16665,11/25/2020 7:00,39.45,81.1,3.68,239.4,0
16666,11/25/2020 8:00,40.32,79.47,4.64,224.6,4.49
16667,11/25/2020 9:00,40.59,79.22,5.49,214.4,29.17
16668,11/25/2020 10:00,41.46,76.65,6.49,230.3,115.57
16669,11/25/2020 11:00,42.7,75.47,5.71,218.8,131.27
16670,11/25/2020 12:00,44.03,74.3,5.38,185.2,170.54
16671,11/25/2020 13:00,45.88,72.96,6.86,170.9,224.4
16672,11/25/2020 14:00,46.49,71.22,6.36,167.7,130.15
16673,11/25/2020 15:00,47.35,73.29,6.27,157.7,120.05
16674,11/25/2020 16:00,46.06,75.84,10.21,140.8,83.03
16675,11/25/2020 17:00,44.59,79.28,8.88,146.1,10.1
16676,11/25/2020 18:00,42.94,80.7,8.02,137.9,0
16677,11/25/2020 19:00,43.06,79.38,6.29,155.2,0
16678,11/25/2020 20:00,43.12,78.37,4.41,154.7,0
16679,11/25/2020 21:00,42.82,79.16,5.66,147.3,0
16680,11/25/2020 22:00,42.07,81.1,5.17,149.9,0
16681,11/25/2020 23:00,40.97,83.7,4.86,133.7,0
16682,11/26/2020 0:00,40.7,83.9,6.68,138.3,0
16683,11/26/2020 1:00,40.17,84.5,8.38,139.7,0
16684,11/26/2020 2:00,39.99,82.6,8.18,134.9,0
16685,11/26/2020 3:00,39.99,82.9,7.67,147.4,0
16686,11/26/2020 4:00,39.09,83.7,7.52,147.5,0
16687,11/26/2020 5:00,39.46,82.5,7.75,143.9,0
16688,11/26/2020 6:00,40.06,79.63,5.77,154.3,0
16689,11/26/2020 7:00,40.53,79.65,6.38,139.5,0
16690,11/26/2020 8:00,38.88,82.5,5.43,147.6,7.85
16691,11/26/2020 9:00,44.05,63.93,4.89,169.8,109.96
16692,11/26/2020 10:00,50.59,57.87,5.19,187,213.18
16693,11/26/2020 11:00,52.61,57.63,8.31,167.1,236.74
16694,11/26/2020 12:00,53.35,59.22,4.12,185,154.84
16695,11/26/2020 13:00,55.99,51.5,3.65,242.9,234.5
16696,11/26/2020 14:00,59.32,46.55,5.32,248.2,250.21
16697,11/26/2020 15:00,60.8,45.05,4.43,278.8,173.91
16698,11/26/2020 16:00,60.46,47.28,4.01,277.3,80.78
16699,11/26/2020 17:00,56.73,61.86,3.27,249.4,4.49
16700,11/26/2020 18:00,49.06,74.85,3.38,228.3,0
16701,11/26/2020 19:00,42.2,84.1,4.25,120.9,0
16702,11/26/2020 20:00,40.05,86.5,3.24,94.9,0
16703,11/26/2020 21:00,38.52,88.8,3.77,68.32,0
16704,11/26/2020 22:00,36.06,92.1,3.46,104.6,0
16705,11/26/2020 23:00,34.7,93.3,3.61,68.37,0
16706,11/27/2020 0:00,33.5,94.1,3.82,74.21,0
16707,11/27/2020 1:00,33.95,94.4,3.18,84.1,0
16708,11/27/2020 2:00,34.43,94.1,3.68,56.29,0
16709,11/27/2020 3:00,34.19,94.9,4.63,44.72,0
16710,11/27/2020 4:00,35.56,92.7,3.84,68.54,0
16711,11/27/2020 5:00,37.53,91.1,4.84,76.3,0
16712,11/27/2020 6:00,40.57,79.22,6.22,94,0
16713,11/27/2020 7:00,45.42,71.13,7.01,138.2,0
16714,11/27/2020 8:00,46.31,72.05,14.01,131.8,5.61
16715,11/27/2020 9:00,48.18,71.83,6.7,180.7,32.54
16716,11/27/2020 10:00,50.04,68.5,9.68,139.7,160.45
16717,11/27/2020 11:00,53.49,64.19,15.99,148.4,197.47
16718,11/27/2020 12:00,54.64,63.18,20.36,151.2,210.94
16719,11/27/2020 13:00,56.84,62.11,18.75,151.4,298.45
16720,11/27/2020 14:00,53.44,83.8,14.08,159.3,33.66
16721,11/27/2020 15:00,52.09,78.68,13.42,163.5,44.88
16722,11/27/2020 16:00,53.46,77.74,9.29,171.9,51.61
16723,11/27/2020 17:00,52.48,86.2,5.4,188,1.12
16724,11/27/2020 18:00,50.05,79.77,8.24,196.2,0
16725,11/27/2020 19:00,45.97,89,5.93,311.8,0
16726,11/27/2020 20:00,44.89,77.71,7.34,321.4,0
16727,11/27/2020 21:00,44.4,72.27,6.12,315.2,0
16728,11/27/2020 22:00,43.56,80.7,8.62,306.3,0
16729,11/27/2020 23:00,40.81,73.65,17.25,267.8,0
16730,11/28/2020 0:00,40.77,72.71,14.35,268.4,0
16731,11/28/2020 1:00,40.31,73.01,12.7,269,0
16732,11/28/2020 2:00,39.84,78.57,12.71,272.2,0
16733,11/28/2020 3:00,38.8,83.6,10.33,279.6,0
16734,11/28/2020 4:00,38.34,89.3,8.57,279.4,0
16735,11/28/2020 5:00,37.81,84.8,6.93,288.8,0
16736,11/28/2020 6:00,39.66,86.5,12.62,284.5,0
16737,11/28/2020 7:00,39.75,89.3,10.54,286.9,0
16738,11/28/2020 8:00,39.13,91.3,13.24,298,2.24
16739,11/28/2020 9:00,37.63,94.7,15.85,311.7,14.59
16740,11/28/2020 10:00,35.32,92.8,13.34,325.9,22.44
16741,11/28/2020 11:00,34.27,91.8,12.68,325.6,43.76
16742,11/28/2020 12:00,33.8,93.5,13.82,320.3,52.73
16743,11/28/2020 13:00,33.21,92.7,15.28,320.6,77.42
16744,11/28/2020 14:00,32.77,89,12.93,330.9,94.25
16745,11/28/2020 15:00,32.73,89.7,11.48,338.9,38.15
16746,11/28/2020 16:00,32.41,91.2,10.92,337.9,24.68
16747,11/28/2020 17:00,31.85,90,10.58,332.5,4.49
16748,11/28/2020 18:00,31.11,89.2,9.04,346.5,0
16749,11/28/2020 19:00,30.65,87.2,9.71,338.3,0
16750,11/28/2020 20:00,29.93,84.9,11.53,329.6,0
16751,11/28/2020 21:00,29.4,80.9,11.38,340.8,0
16752,11/28/2020 22:00,29.12,80.7,9.72,345.6,0
16753,11/28/2020 23:00,28.31,82.6,8.56,354,0
16754,11/29/2020 0:00,27.6,82.8,10.11,345.3,0
16755,11/29/2020 1:00,26.81,84,9.03,351.3,0
16756,11/29/2020 2:00,26.2,83.8,8.14,355.2,0
16757,11/29/2020 3:00,25.7,84.9,9.3,342.6,0
16758,11/29/2020 4:00,25.8,86.1,8.47,325.3,0
16759,11/29/2020 5:00,25.85,87.5,8.08,328.9,0
16760,11/29/2020 6:00,25.98,88,7.95,334.7,0
16761,11/29/2020 7:00,26.05,87.8,7.94,321.7,0
16762,11/29/2020 8:00,26.09,89.5,8.03,332.7,3.37
16763,11/29/2020 9:00,26.3,86.5,6.75,341.5,24.68
16764,11/29/2020 10:00,26.72,85.6,7.64,343.8,48.25
16765,11/29/2020 11:00,27.07,88.5,7.9,334.8,66.2
16766,11/29/2020 12:00,27.44,86.4,8.7,319.1,79.66
16767,11/29/2020 13:00,27.39,88.1,7.92,336.7,66.2
16768,11/29/2020 14:00,27.24,88.5,7.27,328,54.98
16769,11/29/2020 15:00,27.24,88.1,7.51,333.8,38.15
16770,11/29/2020 16:00,27.39,88.1,7.09,330.6,33.66
16771,11/29/2020 17:00,27.2,88.2,6.56,343,2.24
16772,11/29/2020 18:00,26.88,89,6.79,350.9,0
16773,11/29/2020 19:00,26.58,92.3,6.25,345.9,0
16774,11/29/2020 20:00,26.17,92.4,6.93,351.3,0
16775,11/29/2020 21:00,25.91,93.2,6.48,339.7,0
16776,11/29/2020 22:00,25.61,95.3,6.11,322.8,0
16777,11/29/2020 23:00,25.68,94.4,6.24,320.3,0
16778,11/30/2020 0:00,25.78,92.1,5.81,324.2,0
16779,11/30/2020 1:00,26.16,88.3,5.53,352.1,0
16780,11/30/2020 2:00,26.11,86.3,5.48,0.51,0
16781,11/30/2020 3:00,26.5,87,4.16,0.83,0
16782,11/30/2020 4:00,26.61,85.1,5.26,338.1,0
16783,11/30/2020 5:00,26.41,82.5,6.27,338.9,0
16784,11/30/2020 6:00,26.57,82.2,5.92,5.98,0
16785,11/30/2020 7:00,25.95,81.3,6.63,345.3,0
16786,11/30/2020 8:00,24.77,83.1,5.4,344.2,14.59
16787,11/30/2020 9:00,23.91,81.3,6.39,319.1,78.54
16788,11/30/2020 10:00,24.69,76.53,7.13,328.8,194.11
16789,11/30/2020 11:00,26.2,75.2,7.01,329.6,295.09
16790,11/30/2020 12:00,27.86,73.83,6.52,302,345.58
16791,11/30/2020 13:00,28.37,73.45,7.46,292.3,323.14
16792,11/30/2020 14:00,29.01,71.57,7.58,296.1,289.48
16793,11/30/2020 15:00,29.09,75.01,7.36,305.2,184.01
16794,11/30/2020 16:00,28.33,76.28,7.33,294.5,75.17
16795,11/30/2020 17:00,26.78,77.38,4.35,285.3,3.37
16796,11/30/2020 18:00,25.38,77.79,4.03,312.7,0
16797,11/30/2020 19:00,24.28,79.25,2.87,308.1,0
16798,11/30/2020 20:00,22.82,86,1.77,73.77,0
16799,11/30/2020 21:00,21.17,90,1.94,113,0
16800,11/30/2020 22:00,20.32,91.7,2.28,116.4,0
16801,11/30/2020 23:00,19.46,91.4,3.41,61.88,0
16802,12/1/2020 0:00,19.46,90.7,2.89,72.52,0
16803,12/1/2020 1:00,18.8,91.6,2.29,127.1,0
16804,12/1/2020 2:00,17.56,91.4,2.36,100.3,0
16805,12/1/2020 3:00,17.24,92,3.04,92,0
16806,12/1/2020 4:00,17.38,92.3,3.41,30.25,0
16807,12/1/2020 5:00,18.04,91.6,2.38,326.3,0
16808,12/1/2020 6:00,19.89,81.9,3.97,61.94,0
16809,12/1/2020 7:00,23.23,72.64,8,118.6,0
16810,12/1/2020 8:00,24.53,69.13,9.83,117.6,3.37
16811,12/1/2020 9:00,25.51,77.68,9.43,121,13.46
16812,12/1/2020 10:00,26.3,83.7,7.47,124.5,17.95
16813,12/1/2020 11:00,26.84,88.6,11.91,124.1,25.81
16814,12/1/2020 12:00,27.02,91.1,14.31,122.8,24.68
16815,12/1/2020 13:00,27.58,92.4,14.93,124.4,34.78
16816,12/1/2020 14:00,28.11,92.5,12.69,133.7,32.54
16817,12/1/2020 15:00,29.38,91.8,11.98,145.2,21.32
16818,12/1/2020 16:00,30.11,92.4,11.21,141.5,10.1
16819,12/1/2020 17:00,30.27,94.4,9.8,124.8,1.12
16820,12/1/2020 18:00,29.2,95.8,8.26,122.1,0
16821,12/1/2020 19:00,29.33,94.8,5.9,132.8,0
16822,12/1/2020 20:00,30.3,93.6,6.94,137.9,0
16823,12/1/2020 21:00,30.57,96,2.62,102.7,0
16824,12/1/2020 22:00,29.98,97.8,4.54,89.3,0
16825,12/1/2020 23:00,28.44,98.6,5.73,97.5,0
16826,12/2/2020 0:00,28.36,99.2,3.53,78.65,0
16827,12/2/2020 1:00,27.98,99.3,4.57,96.1,0
16828,12/2/2020 2:00,27.97,99.3,3.96,87.6,0
16829,12/2/2020 3:00,28.15,99.4,2.13,2.97,0
16830,12/2/2020 4:00,28.14,99.3,2.44,359.6,0
16831,12/2/2020 5:00,28.26,99.1,2.13,343.6,0
16832,12/2/2020 6:00,28.55,98.8,1.78,5.65,0
16833,12/2/2020 7:00,28.61,98.2,3.69,52.93,0
16834,12/2/2020 8:00,28.65,97,3.98,45.22,0
16835,12/2/2020 9:00,28.61,95.8,3.82,30.73,2.24
16836,12/2/2020 10:00,28.9,95.2,3.31,13.84,5.61
16837,12/2/2020 11:00,29.29,94.6,3.67,8.22,10.1
16838,12/2/2020 12:00,30.15,93.4,3.55,4.21,15.71
16839,12/2/2020 13:00,30.94,92.1,3.14,339.5,15.71
16840,12/2/2020 14:00,30.95,94.6,5.45,304.6,15.71
16841,12/2/2020 15:00,31.08,95.4,5.52,304,12.34
16842,12/2/2020 16:00,30.7,96.6,6.2,306.4,4.49
16843,12/2/2020 17:00,30.32,96.4,5.98,313.5,1.12
16844,12/2/2020 18:00,30.18,96.8,6.65,321.5,0
16845,12/2/2020 19:00,29.94,97.1,7.47,327.3,0
16846,12/2/2020 20:00,29.31,97.2,7.42,318.7,0
16847,12/2/2020 21:00,28.33,97.2,8.39,315.3,0
16848,12/2/2020 22:00,26.74,95.9,8.84,316.6,0
16849,12/2/2020 23:00,25.37,91.5,9.51,327.5,0
16850,12/3/2020 0:00,25.16,92.1,6.87,321.9,0
16851,12/3/2020 1:00,25.1,88.5,7.06,323.6,0
16852,12/3/2020 2:00,24.74,85.1,7.07,318.5,0
16853,12/3/2020 3:00,24.05,86.4,5.89,324,0
16854,12/3/2020 4:00,23.58,90.8,7.45,321.3,0
16855,12/3/2020 5:00,23.4,91.7,8.07,321.8,0
16856,12/3/2020 6:00,23.26,91.8,6.44,325.7,0
16857,12/3/2020 7:00,23.2,91.8,6.68,322,0
16858,12/3/2020 8:00,23.76,91.7,7.91,316.1,1.12
16859,12/3/2020 9:00,23.95,90.3,8.35,316.1,6.73
16860,12/3/2020 10:00,24.59,88.4,8.14,316,16.83
16861,12/3/2020 11:00,25.5,86.7,7.58,312.8,20.2
16862,12/3/2020 12:00,27.36,83.1,8.68,312.1,66.2
16863,12/3/2020 13:00,28.91,81.1,8.9,311.4,78.54
16864,12/3/2020 14:00,30.23,75.62,8.16,305.4,86.39
16865,12/3/2020 15:00,30.49,75.39,7.49,318.2,67.32
16866,12/3/2020 16:00,29.86,77.15,6.44,302.8,25.81
16867,12/3/2020 17:00,28.68,83.4,1.72,347.1,2.24
16868,12/3/2020 18:00,25.6,89.2,1.86,51.55,1.12
16869,12/3/2020 19:00,24.58,92.9,4.22,131.9,0
16870,12/3/2020 20:00,25.45,92.9,4.88,139.9,0
16871,12/3/2020 21:00,26.1,92.3,3.27,146.3,0
16872,12/3/2020 22:00,26.73,92.8,3.06,126.3,0
16873,12/3/2020 23:00,26.9,93.2,2.42,91.3,0
16874,12/4/2020 0:00,27.24,93.9,3.18,141.9,0
16875,12/4/2020 1:00,27.8,94.3,4.19,143,0
16876,12/4/2020 2:00,28.32,94.3,4.24,153.8,0
16877,12/4/2020 3:00,29.49,92.3,3.07,167.7,0
16878,12/4/2020 4:00,30.58,84.7,3.44,177.9,0
16879,12/4/2020 5:00,31.1,86.1,4.11,198.8,0
16880,12/4/2020 6:00,31.1,85.6,4.57,214.4,0
16881,12/4/2020 7:00,31.38,86.9,5.03,222.6,0
16882,12/4/2020 8:00,31.68,84.4,4.8,208.8,2.24
16883,12/4/2020 9:00,32.09,84.3,4.39,180.6,17.95
16884,12/4/2020 10:00,32.45,84.7,4.4,190.1,33.66
16885,12/4/2020 11:00,33.18,83.4,5.12,216.8,69.56
16886,12/4/2020 12:00,33.97,82.7,4.82,190.9,92
16887,12/4/2020 13:00,34.69,83,5.16,196.1,113.32
16888,12/4/2020 14:00,35.09,84.7,4.66,203.7,94.25
16889,12/4/2020 15:00,35.23,84.9,4.94,227.7,53.86
16890,12/4/2020 16:00,35.03,85.8,4.76,227.2,32.54
16891,12/4/2020 17:00,34.78,84.6,4.32,225.1,2.24
16892,12/4/2020 18:00,34.56,83.8,3.6,210.5,0
16893,12/4/2020 19:00,34.15,89.4,4.62,228.3,0
16894,12/4/2020 20:00,33.41,92,4.12,235.1,0
16895,12/4/2020 21:00,32.66,96,4.29,270.6,0
16896,12/4/2020 22:00,32.17,96.1,2.33,185.8,0
16897,12/4/2020 23:00,32.27,94.5,2.46,230.1,0
16898,12/5/2020 0:00,32.44,92.3,4.26,250.2,0
16899,12/5/2020 1:00,32.58,92.7,5.12,267.4,0
16900,12/5/2020 2:00,32.25,95.2,5.16,260.5,0
16901,12/5/2020 3:00,32.12,95.6,4.92,261.8,0
16902,12/5/2020 4:00,32.23,90.9,5.16,276.2,0
16903,12/5/2020 5:00,32.24,90.3,8.61,278.2,0
16904,12/5/2020 6:00,31.9,80.5,9.92,287.7,0
16905,12/5/2020 7:00,31.23,72.61,12.95,284.2,0
16906,12/5/2020 8:00,30.66,74.47,11.25,285.2,4.49
16907,12/5/2020 9:00,30.98,69.39,9.86,291.2,62.83
16908,12/5/2020 10:00,32.26,70.17,9.55,284.5,126.79
16909,12/5/2020 11:00,31.68,76.98,10.55,275.3,83.03
16910,12/5/2020 12:00,30.86,83.4,12.06,282,96.49
16911,12/5/2020 13:00,31.02,76.95,13.28,281.8,157.08
16912,12/5/2020 14:00,30.63,84.8,10.87,296,78.54
16913,12/5/2020 15:00,30.95,77.64,10.11,300.6,84.15
16914,12/5/2020 16:00,29.25,87.5,12.63,295.3,23.56
16915,12/5/2020 17:00,30.21,74.87,11.94,287.8,4.49
16916,12/5/2020 18:00,29.66,85.1,11.65,306.4,0
16917,12/5/2020 19:00,29.26,83.6,10.2,295.6,0
16918,12/5/2020 20:00,29.26,78.12,8.18,291.5,0
16919,12/5/2020 21:00,29.45,77.49,10.32,296.1,0
16920,12/5/2020 22:00,28.66,78.19,6.84,286.2,0
16921,12/5/2020 23:00,27.98,78.1,5.62,262.7,0
16922,12/6/2020 0:00,28.21,77.73,6.45,254,0
16923,12/6/2020 1:00,28.73,76.64,6.81,252.5,0
16924,12/6/2020 2:00,29.19,77.57,3.4,221.8,0
16925,12/6/2020 3:00,28.99,81.3,2.96,163.1,0
16926,12/6/2020 4:00,28.75,80.1,2.7,165.8,0
16927,12/6/2020 5:00,29.49,79.78,3.34,173.1,0
16928,12/6/2020 6:00,29.12,81.8,5.34,150.9,0
16929,12/6/2020 7:00,28.92,82.8,6.26,141.9,0
16930,12/6/2020 8:00,29.23,82.4,8.07,142.5,1.12
16931,12/6/2020 9:00,30.18,87.1,8.72,148.3,5.61
16932,12/6/2020 10:00,30.32,89.4,9.85,150,12.34
16933,12/6/2020 11:00,31.64,89.4,8,149,21.32
16934,12/6/2020 12:00,32.56,87.2,6.12,134.1,19.07
16935,12/6/2020 13:00,33.37,87.3,6.45,142.9,23.56
16936,12/6/2020 14:00,34.59,83.9,4.18,154.1,17.95
16937,12/6/2020 15:00,36.82,85.8,7.41,252.5,11.22
16938,12/6/2020 16:00,34.49,89.8,12.43,304,12.34
16939,12/6/2020 17:00,32.29,95.7,11.04,295.5,2.24
16940,12/6/2020 18:00,30.86,91.8,11.06,308.9,0
16941,12/6/2020 19:00,30.16,88,8.7,322.5,0
16942,12/6/2020 20:00,29.92,82.7,9.28,300.3,0
16943,12/6/2020 21:00,29.62,79.33,9.22,291.7,0
16944,12/6/2020 22:00,28.67,77.15,10.59,298.7,0
16945,12/6/2020 23:00,26.86,78.18,7.76,285.1,0
16946,12/7/2020 0:00,26.56,78.1,6.23,275.2,0
16947,12/7/2020 1:00,26.75,79.65,3.85,260.6,0
16948,12/7/2020 2:00,26.91,82.7,2.5,221.2,0
16949,12/7/2020 3:00,26.94,73.18,5.74,281.5,0
16950,12/7/2020 4:00,26.96,73.4,9.95,291.3,0
16951,12/7/2020 5:00,26.64,70.96,10.34,284.7,0
16952,12/7/2020 6:00,26.43,67.54,10.75,287,0
16953,12/7/2020 7:00,26.29,69.98,7.44,295.7,0
16954,12/7/2020 8:00,26.14,72.14,7.41,289.5,6.73
16955,12/7/2020 9:00,26.13,74.79,9.82,283.8,78.54
16956,12/7/2020 10:00,26.43,72.82,11.16,292,145.86
16957,12/7/2020 11:00,26.35,68.12,10.87,298,132.4
16958,12/7/2020 12:00,27.06,63.81,8.7,294.7,180.64
16959,12/7/2020 13:00,28.01,67.77,9.55,301,267.04
16960,12/7/2020 14:00,29.09,65.12,8.72,314.9,314.16
16961,12/7/2020 15:00,29.04,64.2,8.82,305.3,173.91
16962,12/7/2020 16:00,28.73,68.5,8,324.8,111.08
16963,12/7/2020 17:00,26.83,71.47,4.48,337.3,5.61
16964,12/7/2020 18:00,25.87,73,4.09,5.96,0
16965,12/7/2020 19:00,23.98,74.4,3.12,24.42,0
16966,12/7/2020 20:00,19.97,84.7,2.14,179,0
16967,12/7/2020 21:00,16,89.1,3.41,111.8,0
16968,12/7/2020 22:00,15.03,90.5,4.17,102.1,0
16969,12/7/2020 23:00,13.05,91.3,4.71,91.2,0
16970,12/8/2020 0:00,11.17,91,5.17,69.43,0
16971,12/8/2020 1:00,8.91,91.3,5.53,57.9,0
16972,12/8/2020 2:00,8.15,90.8,5.28,50.3,0
16973,12/8/2020 3:00,8.08,90.5,3.42,65.4,0
16974,12/8/2020 4:00,11.03,91.3,3.94,129.6,0
16975,12/8/2020 5:00,15.64,86.7,8.14,129.2,0
16976,12/8/2020 6:00,16.88,85.8,8.83,127.6,0
16977,12/8/2020 7:00,17.88,81,9.01,133.1,0
16978,12/8/2020 8:00,20.07,78.88,12.49,145.5,12.34
16979,12/8/2020 9:00,21.18,75.35,13.05,154.2,86.39
16980,12/8/2020 10:00,23.47,71.26,13.64,163.3,175.03
16981,12/8/2020 11:00,25.8,69.6,15.69,157.5,237.86
16982,12/8/2020 12:00,28.73,66.2,14.87,149.8,283.87
16983,12/8/2020 13:00,32.72,59.04,11.43,159.5,286.11
16984,12/8/2020 14:00,35.23,56.96,14.83,170.5,247.96
16985,12/8/2020 15:00,35.36,59.09,13.53,167.6,146.98
16986,12/8/2020 16:00,34.51,60.55,13.15,164.2,48.25
16987,12/8/2020 17:00,34.11,63.82,11.05,159.9,4.49
16988,12/8/2020 18:00,34.23,63.1,12.43,161.6,0
16989,12/8/2020 19:00,34.59,63.17,12.86,165,0
16990,12/8/2020 20:00,35.03,64.68,12.22,160.3,0
16991,12/8/2020 21:00,35.34,66.85,9.54,154,0
16992,12/8/2020 22:00,35.78,66.34,10.01,157.7,0
16993,12/8/2020 23:00,35.94,68.18,11.98,161.3,0
16994,12/9/2020 0:00,36.62,67.09,12.12,167.5,0
16995,12/9/2020 1:00,37,69.93,10.72,165.5,0
16996,12/9/2020 2:00,37.4,71.4,10.3,164.2,0
16997,12/9/2020 3:00,37.55,72.62,9.59,157.4,0
16998,12/9/2020 4:00,37.61,75.36,9.6,152.4,0
16999,12/9/2020 5:00,37.77,75.9,11.4,150.1,0
17000,12/9/2020 6:00,38.11,77.74,14.13,158.3,0
17001,12/9/2020 7:00,38.38,80.4,10.61,154,0
17002,12/9/2020 8:00,38.28,88.3,9.83,146.3,2.47
17003,12/9/2020 9:00,37.59,91.3,7.97,122.6,25.36
17004,12/9/2020 10:00,37.95,92.5,10.62,142.9,63.39
17005,12/9/2020 11:00,38.78,91.1,13.07,161.3,118.6
17006,12/9/2020 12:00,39.47,90.7,11.41,151.2,95.37
17007,12/9/2020 13:00,40.03,92.7,11.03,148,65.19
17008,12/9/2020 14:00,40.55,93.6,11.51,152.1,62.83
17009,12/9/2020 15:00,41.31,92.5,11.49,159.9,39.83
17010,12/9/2020 16:00,42.02,90.4,11.82,166.5,20.2
17011,12/9/2020 17:00,43.18,89,12.38,176,2.81
17012,12/9/2020 18:00,43.36,90.5,10.37,173.6,0
17013,12/9/2020 19:00,43.5,90,11.29,173.2,0
17014,12/9/2020 20:00,44,90,9.49,173.9,0
17015,12/9/2020 21:00,44.39,91.4,9.38,171.6,0
17016,12/9/2020 22:00,44.1,92.1,6.6,147.5,0
17017,12/9/2020 23:00,43.56,93.5,6.89,133.5,0
17018,12/10/2020 0:00,44.19,94.7,7.62,132.7,0
