Plot Title: DL5,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
17310,12/23/2020 6:00,-0.711111111,65.99,2.9817568,274.6,0,0,-7.513111111,999999,0
17311,12/23/2020 7:00,-0.877777778,67.96,2.1502624,255.7,0,0,-7.285777778,999999,0
17312,12/23/2020 8:00,-1.5,71.76,1.4707616,149.8,0,0,-7.148,999999,0
17313,12/23/2020 9:00,-2.338888889,75.07,1.8060416,154.4,0,0,-7.324888889,999999,0
17314,12/23/2020 10:00,-3.455555556,76.34,2.1502624,147.5,4.488,0,-8.187555556,999999,0
17315,12/23/2020 11:00,-3.005555556,73.77,2.6911808,132.7,46.8996,0,-8.251555556,999999,0
17316,12/23/2020 12:00,-0.794444444,63.86,3.2768032,146.4,165.9438,0,-8.022444444,999999,0
17317,12/23/2020 13:00,0.866666667,61.89,5.073904,145.6,254.694,0,-6.755333333,999999,0
17318,12/23/2020 14:00,1.4,61.62,6.303264,147.8,258.2844,0,-6.276,999999,0
17319,12/23/2020 15:00,1.805555556,59.16,6.2183264,148,240.108,0,-6.362444444,999999,0
17320,12/23/2020 16:00,2.388888889,60.22,5.4404768,153.1,194.4426,0,-5.567111111,999999,0
17321,12/23/2020 17:00,2.661111111,58.7,5.2616608,153.9,136.884,0,-5.598888889,999999,0
17322,12/23/2020 18:00,2.911111111,58.62,4.4391072,148.3,57.6708,0,-5.364888889,999999,0
17323,12/23/2020 19:00,2.811111111,60.66,5.163312,149.6,8.8638,0,-5.056888889,999999,0
17324,12/23/2020 20:00,2.7,61.06,5.8249312,154.5,0,0,-5.088,999999,0
17325,12/23/2020 21:00,2.511111111,62.74,6.7771264,155,0,0,-4.940888889,999999,0
17326,12/23/2020 22:00,2.394444444,64.72,7.1124064,157.5,0,0,-4.661555556,999999,0
17327,12/23/2020 23:00,2.183333333,67.94,7.7382624,159.6,0,0,-4.228666667,999999,0
17328,12/24/2020 0:00,2.116666667,68.67,8.3551776,159.9,0,0,-4.149333333,999999,0
17329,12/24/2020 1:00,2.3,68.99,8.7709248,157.6,0,0,-3.902,999999,0
17330,12/24/2020 2:00,2.533333333,68.86,7.5907392,152.2,0,0,-3.694666667,999999,0
17331,12/24/2020 3:00,2.827777778,68.52,6.5670176,148.7,0,0,-3.468222222,999999,0
17332,12/24/2020 4:00,3.027777778,69.2,6.0618624,149,0,0,-3.132222222,999999,0
17333,12/24/2020 5:00,3.044444444,70.72,6.3390272,148,0,0,-2.811555556,999999,0
17334,12/24/2020 6:00,3.111111111,72.22,7.1660512,148.7,0,0,-2.444888889,999999,0
17335,12/24/2020 7:00,3.477777778,68.83,5.7712864,152.1,0,0,-2.756222222,999999,0
17336,12/24/2020 8:00,4.527777778,70.8,7.1392288,150.9,0,0,-1.312222222,999999,0
17337,12/24/2020 9:00,4.922222222,80.3,8.3194144,150.6,0,0,0.982222222,999999,0
17338,12/24/2020 10:00,5.161111111,86.2,8.7038688,152.2,2.5806,0,2.401111111,999999,0
17339,12/24/2020 11:00,5.188888889,90,9.1822016,151.1,32.3136,0,3.188888889,999999,0
17340,12/24/2020 12:00,5.455555556,92,7.4968608,153.2,64.515,0.04,3.855555556,999999,0
17341,12/24/2020 13:00,6.172222222,91.5,8.3283552,150.6,111.9756,0.04,4.472222222,999999,0
17342,12/24/2020 14:00,6.738888889,92.8,6.5357248,160.4,85.0476,0.06,5.298888889,999999,0
17343,12/24/2020 15:00,7.027777778,94.1,6.0260992,152.9,77.418,0.09,5.847777778,999999,0
17344,12/24/2020 16:00,7.45,93.9,5.9858656,154.6,51.9486,0.1,6.23,999999,0
17345,12/24/2020 17:00,7.866666667,93.9,6.5223136,150.2,31.416,0.1,6.646666667,999999,0
17346,12/24/2020 18:00,8.161111111,94.3,6.347968,145.4,12.2298,0.06,7.021111111,999999,0
17347,12/24/2020 19:00,8.05,95.6,3.7640768,140.8,2.3562,0.09,7.17,999999,0
17348,12/24/2020 20:00,8.138888889,96.1,2.6554176,136.7,0.1122,0.18,7.358888889,999999,0
17349,12/24/2020 21:00,8.511111111,97,2.6956512,171.4,0.1122,0.28,7.911111111,999999,0
17350,12/24/2020 22:00,8.95,95.7,3.8311328,139.7,0.1122,0.05,8.09,999999,0
17351,12/24/2020 23:00,9.422222222,95.4,4.7475648,129.1,0.1122,0.04,8.502222222,999999,0
17352,12/25/2020 0:00,9.75,95.3,4.8369728,127,0.1122,0.03,8.81,999999,0
17353,12/25/2020 1:00,10.87222222,95.6,4.5508672,143.9,0.1122,0.07,9.992222222,999999,0
17354,12/25/2020 2:00,10.72777778,95.9,3.9518336,123.7,0,0.05,9.907777778,999999,0
17355,12/25/2020 3:00,8.461111111,93.1,2.7671776,270.6,0,0,7.081111111,999999,0
17356,12/25/2020 4:00,4.227777778,95.4,3.2097472,295.1,0,0.2,3.307777778,999999,0
17357,12/25/2020 5:00,3.377777778,96,3.0666944,311.8,0.1122,0.23,2.577777778,999999,0
17358,12/25/2020 6:00,3.383333333,96.9,1.8909792,283.4,0,0.07,2.763333333,999999,0
17359,12/25/2020 7:00,2.972222222,96.3,1.9356832,312.4,0,0.07,2.232222222,999999,0
17360,12/25/2020 8:00,2.9,97.4,2.3871936,190,0.1122,0.01,2.38,999999,0
17361,12/25/2020 9:00,2.855555556,97.4,1.519936,303.3,0,0,2.335555556,999999,0
17362,12/25/2020 10:00,2.533333333,95.2,3.151632,283,0.4488,0.05,1.573333333,999999,0
17363,12/25/2020 11:00,0.733333333,92.5,4.7296832,280.6,7.7418,0.02,-0.766666667,999999,0
17364,12/25/2020 12:00,-0.716666667,92.3,3.822192,275.3,24.4596,0,-2.256666667,999999,0
17365,12/25/2020 13:00,-0.827777778,91.7,1.8641568,286.2,43.6458,0.01,-2.487777778,999999,0
17366,12/25/2020 14:00,-0.633333333,84,2.2083776,269.3,57.3342,0,-3.833333333,999999,0
17367,12/25/2020 15:00,-0.572222222,80.7,3.6031424,272.8,52.0608,0,-4.432222222,999999,0
17368,12/25/2020 16:00,-0.777777778,82.3,4.202176,267.1,48.9192,0,-4.317777778,999999,0
17369,12/25/2020 17:00,-0.783333333,80.4,3.9205408,250.1,52.173,0,-4.703333333,999999,0
17370,12/25/2020 18:00,-0.916666667,79.08,3.9250112,261.7,25.1328,0,-5.100666667,999999,0
17371,12/25/2020 19:00,-1.111111111,82.9,2.8029408,254,2.244,0,-4.531111111,999999,0
17372,12/25/2020 20:00,-1.194444444,82.6,2.1368512,232.5,0,0,-4.674444444,999999,0
17373,12/25/2020 21:00,-1.816666667,84.5,3.9071296,244.3,0,0,-4.916666667,999999,0
17374,12/25/2020 22:00,-2.666666667,79.32,4.1708832,242.5,0,0,-6.802666667,999999,0
17375,12/25/2020 23:00,-3.577777778,80.4,4.3944032,242.8,0,0,-7.497777778,999999,0
17376,12/26/2020 0:00,-4.216666667,73.52,4.7341536,244.7,0,0,-9.512666667,999999,0
17377,12/26/2020 1:00,-4.516666667,70.58,3.1650432,235.1,0,0,-10.40066667,999999,0
17378,12/26/2020 2:00,-4.911111111,66.55,2.9325824,235.3,0,0,-11.60111111,999999,0
17379,12/26/2020 3:00,-5.6,65.15,4.3228768,239.4,0,0,-12.57,999999,0
17380,12/26/2020 4:00,-6.222222222,64.42,3.3617408,226.4,0,0,-13.33822222,999999,0
17381,12/26/2020 5:00,-6.838888889,73.96,3.755136,227.9,0,0,-12.04688889,999999,0
17382,12/26/2020 6:00,-7.288888889,78.93,3.0219904,215.7,0,0,-11.50288889,999999,0
17383,12/26/2020 7:00,-7.544444444,77.91,2.7627072,212.9,0,0,-11.96244444,999999,0
17384,12/26/2020 8:00,-7.472222222,74.95,2.4229568,213.7,0,0,-12.48222222,999999,0
17385,12/26/2020 9:00,-7.333333333,68.96,2.5302464,219.3,0,0,-13.54133333,999999,0
17386,12/26/2020 10:00,-7.372222222,66.05,2.57048,213.6,6.0588,0,-14.16222222,999999,0
17387,12/26/2020 11:00,-7.261111111,65.19,2.7180032,223,41.514,0,-14.22311111,999999,0
17388,12/26/2020 12:00,-6.927777778,65.28,2.8074112,226,74.2764,0,-13.87177778,999999,0
17389,12/26/2020 13:00,-6.633333333,66.51,3.598672,233.5,86.6184,0,-13.33133333,999999,0
17390,12/26/2020 14:00,-6.472222222,65.14,2.7403552,223.8,56.9976,0,-13.44422222,999999,0
17391,12/26/2020 15:00,-6.016666667,64.49,3.3840928,229.3,134.9766,0,-13.11866667,999999,0
17392,12/26/2020 16:00,-5.605555556,62.98,3.46456,236.8,95.2578,0,-13.00955556,999999,0
17393,12/26/2020 17:00,-5.327777778,63.34,3.1918656,229.9,67.881,0,-12.65977778,999999,0
17394,12/26/2020 18:00,-5.338888889,64.22,3.0488128,231.1,12.7908,0,-12.49488889,999999,0
17395,12/26/2020 19:00,-5.322222222,64.8,2.8655264,231.9,2.1318,0,-12.36222222,999999,0
17396,12/26/2020 20:00,-5.444444444,65.05,2.3514304,222.5,0,0,-12.43444444,999999,0
17397,12/26/2020 21:00,-5.594444444,65.87,2.0385024,213,0,0,-12.42044444,999999,0
17398,12/26/2020 22:00,-5.9,67.37,1.5825216,208.5,0,0,-12.426,999999,0
17399,12/26/2020 23:00,-5.833333333,68.61,2.1949664,236.6,0,0,-12.11133333,999999,0
17400,12/27/2020 0:00,-5.588888889,71.07,2.4944832,233.9,0,0,-11.37488889,999999,0
17401,12/27/2020 1:00,-5.344444444,70.77,2.7403552,233.4,0,0,-11.19044444,999999,0
17402,12/27/2020 2:00,-5.383333333,72.55,2.9862272,234.1,0,0,-10.87333333,999999,0
17403,12/27/2020 3:00,-5.305555556,73.31,3.7953696,248.2,0,0,-10.64355556,999999,0
17404,12/27/2020 4:00,-5.055555556,74.74,3.7640768,243.2,0,0,-10.10755556,999999,0
17405,12/27/2020 5:00,-4.883333333,71.6,2.01168,228.3,0,0,-10.56333333,999999,0
17406,12/27/2020 6:00,-4.694444444,73.41,1.4439392,160.2,0,0,-10.01244444,999999,0
17407,12/27/2020 7:00,-4.688888889,71.12,1.5065248,168.4,0,0,-10.46488889,999999,0
17408,12/27/2020 8:00,-4.494444444,72.76,1.296416,173.3,0,0,-9.942444444,999999,0
17409,12/27/2020 9:00,-4.444444444,75,1.8462752,161,0,0,-9.444444444,999999,0
17410,12/27/2020 10:00,-4.433333333,74.55,2.4631904,147.3,1.3464,0,-9.523333333,999999,0
17411,12/27/2020 11:00,-4.344444444,75.58,2.3603712,209.4,18.4008,0,-9.228444444,999999,0
17412,12/27/2020 12:00,-4.027777778,75.87,2.1949664,165.2,30.294,0,-8.853777778,999999,0
17413,12/27/2020 13:00,-3.716666667,75.22,2.7135328,145.9,57.4464,0,-8.672666667,999999,0
17414,12/27/2020 14:00,-3.111111111,73.21,2.5660096,145,91.7796,0,-8.469111111,999999,0
17415,12/27/2020 15:00,-2.388888889,68.9,3.0219904,145.2,199.2672,0,-8.608888889,999999,0
17416,12/27/2020 16:00,-1.05,66.77,4.2960544,149.2,267.3726,0,-7.696,999999,0
17417,12/27/2020 17:00,-0.727777778,64.62,5.431536,151.6,213.9654,0,-7.803777778,999999,0
17418,12/27/2020 18:00,-0.844444444,65.21,4.8235616,156.9,85.272,0,-7.802444444,999999,0
17419,12/27/2020 19:00,-1.283333333,65.71,4.492752,151.6,9.3126,0,-8.141333333,999999,0
17420,12/27/2020 20:00,-1.494444444,68.01,4.4793408,148.9,0,0,-7.892444444,999999,0
17421,12/27/2020 21:00,-1.627777778,69.16,4.8548544,146.8,0,0,-7.795777778,999999,0
17422,12/27/2020 22:00,-1.833333333,68.43,5.565648,146.3,0,0,-8.147333333,999999,0
17423,12/27/2020 23:00,-1.6,67.97,7.7695552,156.7,0,0,-8.006,999999,0
17424,12/28/2020 0:00,-1.5,67.93,7.5192128,158,0,0,-7.914,999999,0
17425,12/28/2020 1:00,-1.438888889,67.62,8.3909408,162.5,0,0,-7.914888889,999999,0
17426,12/28/2020 2:00,-1.288888889,67.29,8.0958944,160.2,0,0,-7.830888889,999999,0
17427,12/28/2020 3:00,-1.177777778,65.99,7.8321408,157.6,0,0,-7.979777778,999999,0
17428,12/28/2020 4:00,-0.938888889,66.43,6.504432,152.8,0,0,-7.652888889,999999,0
17429,12/28/2020 5:00,-0.65,67.58,6.169152,152.3,0,0,-7.134,999999,0
17430,12/28/2020 6:00,-0.338888889,67.79,5.4672992,154.2,0,0,-6.780888889,999999,0
17431,12/28/2020 7:00,-0.016666667,69.27,5.4628288,153.4,0.1122,0,-6.162666667,999999,0
17432,12/28/2020 8:00,0.455555556,75.09,5.3287168,162.7,0.7854,0,-4.526444444,999999,0
17433,12/28/2020 9:00,-0.522222222,91.9,5.297424,156.5,0,0,-2.142222222,999999,0
17434,12/28/2020 10:00,-0.188888889,86,6.4999616,154.4,2.6928,0,-2.988888889,999999,0
17435,12/28/2020 11:00,0.622222222,81,6.2406784,159.2,26.8158,0,-3.177777778,999999,0
17436,12/28/2020 12:00,1.666666667,76.53,6.1065664,164.4,62.832,0,-3.027333333,999999,0
17437,12/28/2020 13:00,2.388888889,72.79,4.3765216,155.5,81.7938,0,-3.053111111,999999,0
17438,12/28/2020 14:00,3.094444444,71.04,4.269232,155.9,55.4268,0,-2.697555556,999999,0
17439,12/28/2020 15:00,3.411111111,70.66,3.0577536,154.9,35.1186,0,-2.456888889,999999,0
17440,12/28/2020 16:00,3.955555556,71.2,1.7389856,197,32.8746,0,-1.804444444,999999,0
17441,12/28/2020 17:00,4.011111111,66.98,3.8981888,281.6,14.586,0,-2.592888889,999999,0
17442,12/28/2020 18:00,3.372222222,69.56,4.6313344,286,9.6492,0,-2.715777778,999999,0
17443,12/28/2020 19:00,2.355555556,68.09,4.828032,290.8,1.3464,0,-4.026444444,999999,0
17444,12/28/2020 20:00,1.877777778,69.68,4.3005248,280.9,0.1122,0,-4.186222222,999999,0
17445,12/28/2020 21:00,1.65,69.4,4.3720512,257.2,0,0,-4.47,999999,0
17446,12/28/2020 22:00,1.405555556,72.45,3.7640768,254.7,0,0,-4.104444444,999999,0
17447,12/28/2020 23:00,0.794444444,81.2,3.8981888,264.9,0,0,-2.965555556,999999,0
17448,12/29/2020 0:00,-0.461111111,88.9,3.2455104,315.7,0,0,-2.681111111,999999,0
17449,12/29/2020 1:00,-0.777777778,70.06,4.0144192,303.7,0,0,-6.765777778,999999,0
17450,12/29/2020 2:00,-0.733333333,62.92,3.4779712,281.6,0,0,-8.149333333,999999,0
17451,12/29/2020 3:00,-0.988888889,61.34,3.0801056,309.1,0,0,-8.720888889,999999,0
17452,12/29/2020 4:00,-1.522222222,55.92,4.7341536,303.9,0,0,-10.33822222,999999,0
17453,12/29/2020 5:00,-1.794444444,56.84,3.6165536,291.7,0,0,-10.42644444,999999,0
17454,12/29/2020 6:00,-1.983333333,56.37,5.0381408,279.7,0,0,-10.70933333,999999,0
17455,12/29/2020 7:00,-2.338888889,60.74,4.9219104,277.1,0,0,-10.19088889,999999,0
17456,12/29/2020 8:00,-2.594444444,58.36,4.0501824,286.9,0,0,-10.92244444,999999,0
17457,12/29/2020 9:00,-2.866666667,56.67,4.6983904,283.9,0,0,-11.53266667,999999,0
17458,12/29/2020 10:00,-3.322222222,60.22,4.4972224,282.6,5.049,0,-11.27822222,999999,0
17459,12/29/2020 11:00,-3.405555556,62.02,4.4793408,287.8,47.5728,0,-11.00155556,999999,0
17460,12/29/2020 12:00,-3.122222222,63.42,5.5522368,289.2,88.4136,0,-10.43822222,999999,0
17461,12/29/2020 13:00,-2.844444444,58.87,5.9322208,294.2,191.4132,0,-11.07044444,999999,0
17462,12/29/2020 14:00,-2.3,64.02,6.1780928,296.2,226.7562,0,-9.496,999999,0
17463,12/29/2020 15:00,-2.944444444,55.27,5.5298848,308.8,228.1026,0,-11.89044444,999999,0
17464,12/29/2020 16:00,-1.888888889,49.17,5.6461152,303.1,228.2148,0,-12.05488889,999999,0
17465,12/29/2020 17:00,-2.238888889,52,5.7712864,303.2,135.201,0,-11.83888889,999999,0
17466,12/29/2020 18:00,-2.672222222,67.68,4.2066464,329,81.0084,0,-9.136222222,999999,0
17467,12/29/2020 19:00,-3.572222222,71.7,3.1873952,329.8,10.098,0,-9.232222222,999999,0
17468,12/29/2020 20:00,-3.877777778,74.24,2.0966176,339.9,0,0,-9.029777778,999999,0
17469,12/29/2020 21:00,-4.666666667,73.78,1.475232,353.1,0,0,-9.910666667,999999,0
17470,12/29/2020 22:00,-5.655555556,79.15,0.692912,23.92,0,0,-9.825555556,999999,0
17471,12/29/2020 23:00,-7.166666667,82.5,0.5945632,106.2,0,0,-10.66666667,999999,0
17472,12/30/2020 0:00,-8.272222222,86.6,0.9298432,141.1,0,0,-10.95222222,999999,0
17473,12/30/2020 1:00,-8.188888889,87.9,1.6495776,142.6,0,0,-10.60888889,999999,0
17474,12/30/2020 2:00,-7.605555556,86.5,2.4631904,136.7,0,0,-10.30555556,999999,0
17475,12/30/2020 3:00,-7.227777778,85.8,2.0966176,143.9,0,0,-10.06777778,999999,0
17476,12/30/2020 4:00,-6.733333333,84.7,2.1815552,134.5,0,0,-9.793333333,999999,0
17477,12/30/2020 5:00,-6.305555556,83.3,3.084576,122.3,0,0,-9.645555556,999999,0
17478,12/30/2020 6:00,-6.116666667,82,3.598672,141.8,0,0,-9.716666667,999999,0
17479,12/30/2020 7:00,-6.355555556,80.5,3.285744,129.4,0,0,-10.25555556,999999,0
17480,12/30/2020 8:00,-5.522222222,74.02,4.2111168,138.7,0,0,-10.71822222,999999,0
17481,12/30/2020 9:00,-4.8,68.04,4.8593248,154.5,0.1122,0,-11.192,999999,0
17482,12/30/2020 10:00,-4.277777778,64.84,6.638544,164.4,1.5708,0,-11.30977778,999999,0
17483,12/30/2020 11:00,-3.938888889,62.84,6.9827648,157.4,28.1622,0,-11.37088889,999999,0
17484,12/30/2020 12:00,-2.805555556,58.71,6.3434976,158.6,102.4386,0,-11.06355556,999999,0
17485,12/30/2020 13:00,-1.255555556,52.83,6.2719712,165.3,117.0246,0,-10.68955556,999999,0
17486,12/30/2020 14:00,-0.194444444,52.06,6.303264,168.3,134.3034,0,-9.782444444,999999,0
17487,12/30/2020 15:00,0.372222222,52.99,6.3569088,171.1,106.1412,0,-9.029777778,999999,0
17488,12/30/2020 16:00,1.138888889,50.53,6.973824,166.3,169.1976,0,-8.755111111,999999,0
17489,12/30/2020 17:00,2.316666667,52.97,6.5223136,154.1,226.5318,0,-7.089333333,999999,0
17490,12/30/2020 18:00,1.95,54.8,6.9380608,144.2,122.7468,0,-7.09,999999,0
17491,12/30/2020 19:00,1.683333333,54.55,5.5969408,147.9,15.8202,0,-7.406666667,999999,0
17492,12/30/2020 20:00,1.611111111,55.05,4.7565056,161.4,0,0,-7.378888889,999999,0
17493,12/30/2020 21:00,1.638888889,56.29,4.6223936,163,0,0,-7.103111111,999999,0
17494,12/30/2020 22:00,1.544444444,57.05,4.6581568,159.3,0,0,-7.045555556,999999,0
17495,12/30/2020 23:00,1.838888889,59.21,4.872736,164.5,0,0,-6.319111111,999999,0
17496,12/31/2020 0:00,1.894444444,62.25,5.275072,165.5,0,0,-5.655555556,999999,0
17497,12/31/2020 1:00,2.283333333,62.08,5.8472832,171.9,0,0,-5.300666667,999999,0
17498,12/31/2020 2:00,2.677777778,65,4.9934368,172.9,0,0,-4.322222222,999999,0
17499,12/31/2020 3:00,3.038888889,68.92,4.24688,171.1,0,0,-3.177111111,999999,0
17500,12/31/2020 4:00,3.461111111,71.58,1.2874752,194.6,0,0,-2.222888889,999999,0
17501,12/31/2020 5:00,3.194444444,85.9,2.8118816,254.4,0,0.01,0.374444444,999999,0
17502,12/31/2020 6:00,2.588888889,87.8,3.4287968,282.2,0,0.01,0.148888889,999999,0
17503,12/31/2020 7:00,2.005555556,86.2,3.106928,275.9,0,0,-0.754444444,999999,0
17504,12/31/2020 8:00,1.188888889,90.9,2.8431744,316,0,0,-0.631111111,999999,0
17505,12/31/2020 9:00,0.533333333,84.9,1.7971008,326.7,0,0,-2.486666667,999999,0
17506,12/31/2020 10:00,0.466666667,75.67,3.9473632,308.1,0,0,-4.399333333,999999,0
17507,12/31/2020 11:00,0.222222222,74.44,3.4287968,298.8,4.3758,0,-4.889777778,999999,0
17508,12/31/2020 12:00,0.111111111,75.99,3.7193728,294.3,13.0152,0,-4.690888889,999999,0
17509,12/31/2020 13:00,-0.355555556,71.62,4.1038272,307.7,29.0598,0,-6.031555556,999999,0
17510,12/31/2020 14:00,-0.394444444,65.28,3.732784,292.2,74.2764,0,-7.338444444,999999,0
17511,12/31/2020 15:00,0.172222222,60.34,3.3483296,293.9,177.5004,0,-7.759777778,999999,0
17512,12/31/2020 16:00,0.477777778,57.1,3.553968,288.6,151.8066,0,-8.102222222,999999,0
17513,12/31/2020 17:00,0.366666667,59.66,3.2812736,306.2,102.5508,0,-7.701333333,999999,0
17514,12/31/2020 18:00,0.105555556,62.41,3.106928,308.8,53.6316,0,-7.412444444,999999,0
17515,12/31/2020 19:00,-0.15,64.78,1.8820384,306.4,8.3028,0,-7.194,999999,0
17516,12/31/2020 20:00,-0.372222222,66.51,1.8060416,307.5,0,0,-7.070222222,999999,0
17517,12/31/2020 21:00,-0.444444444,68.22,1.1980672,308.1,0,0,-6.800444444,999999,0
17518,12/31/2020 22:00,-0.583333333,71.62,1.2159488,335.5,0,0,-6.259333333,999999,0
17519,12/31/2020 23:00,-0.483333333,69.87,0.8851392,296.7,0,0,-6.509333333,999999,0
17520,1/1/2021 0:00,-0.466666667,67.28,1.4931136,334.6,0,0,-7.010666667,999999,0
17521,1/1/2021 1:00,-0.188888889,69.57,1.5556992,318.2,0,0,-6.274888889,999999,0
17522,1/1/2021 2:00,-0.277777778,71.24,1.2472416,329.4,0,0,-6.029777778,999999,0
17523,1/1/2021 3:00,-0.311111111,69.11,1.2025376,339.3,0,0,-6.489111111,999999,0
17524,1/1/2021 4:00,-0.205555556,68.99,1.3813536,350.7,0,0,-6.407555556,999999,0
17525,1/1/2021 5:00,-0.133333333,71.66,1.3768832,347.5,0,0,-5.801333333,999999,0
17526,1/1/2021 6:00,-0.844444444,76.83,0.6839712,141.6,0,0,-5.478444444,999999,0
17527,1/1/2021 7:00,-1.294444444,78.08,0.8314944,117.5,0,0,-5.678444444,999999,0
17528,1/1/2021 8:00,-1.805555556,80.6,0.9432544,105.2,0,0,-5.685555556,999999,0
17529,1/1/2021 9:00,-2.905555556,83.1,1.1354816,124.3,0,0,-6.285555556,999999,0
17530,1/1/2021 10:00,-3.166666667,84,1.7747488,126.8,2.6928,0,-6.366666667,999999,0
17531,1/1/2021 11:00,-3.394444444,85.7,1.5959328,122.5,52.734,0,-6.254444444,999999,0
17532,1/1/2021 12:00,-1.811111111,74.41,2.1994368,117.1,111.1902,0,-6.929111111,999999,0
17533,1/1/2021 13:00,-0.427777778,70.56,3.4243264,143.1,147.543,0,-6.315777778,999999,0
17534,1/1/2021 14:00,0.005555556,69.46,3.1203392,159.8,146.5332,0,-6.102444444,999999,0
17535,1/1/2021 15:00,0.011111111,69.17,3.8624256,154.3,131.4984,0,-6.154888889,999999,0
17536,1/1/2021 16:00,0.022222222,67.81,3.621024,148.2,70.7982,0,-6.415777778,999999,0
17537,1/1/2021 17:00,0.011111111,67.42,3.7238432,146.9,39.831,0,-6.504888889,999999,0
17538,1/1/2021 18:00,-0.033333333,68.18,4.0591232,140.9,16.4934,0,-6.397333333,999999,0
17539,1/1/2021 19:00,-0.444444444,83.6,3.9652448,137.5,2.6928,0.04,-3.724444444,999999,0
17540,1/1/2021 20:00,-0.666666667,87.2,3.8311328,135,0.3366,0.07,-3.226666667,999999,0
17541,1/1/2021 21:00,-0.733333333,89.2,4.6134528,132.6,0,0.01,-2.893333333,999999,0
17542,1/1/2021 22:00,-0.605555556,93.1,3.4690304,111.1,0.1122,0.2,-1.985555556,999999,0
17543,1/1/2021 23:00,-0.366666667,91.6,4.3541696,134.3,0,0.06,-2.046666667,999999,0
17544,1/2/2021 0:00,-0.077777778,91.5,4.9666144,138.8,0,0,-1.777777778,999999,0
17545,1/2/2021 1:00,0.244444444,91,5.5477664,148.6,0,0,-1.555555556,999999,0
17546,1/2/2021 2:00,0.494444444,92,6.0082176,157.5,0,0,-1.105555556,999999,0
17547,1/2/2021 3:00,0.65,92.8,6.92912,157.2,0,0,-0.79,999999,0
17548,1/2/2021 4:00,1.038888889,92.6,6.079744,155.8,0.2244,0.02,-0.441111111,999999,0
17549,1/2/2021 5:00,1.327777778,92.5,5.4002432,151.6,0.1122,0.02,-0.172222222,999999,0
17550,1/2/2021 6:00,1.422222222,94.1,5.565648,152.7,0.1122,0,0.242222222,999999,0
17551,1/2/2021 7:00,1.588888889,94.5,4.8325024,149.2,0,0.03,0.488888889,999999,0
17552,1/2/2021 8:00,1.988888889,92.7,3.598672,151.7,0.1122,0,0.528888889,999999,0
17553,1/2/2021 9:00,3.422222222,89.6,2.34696,214.4,0.2244,0,1.342222222,999999,0
17554,1/2/2021 10:00,4.144444444,87.7,3.039872,239.7,0.6732,0,1.684444444,999999,0
17555,1/2/2021 11:00,4.872222222,82.1,6.1199776,274.5,10.2102,0,1.292222222,999999,0
17556,1/2/2021 12:00,3.072222222,84.4,8.1897728,300,54.6414,0,-0.047777778,999999,0
17557,1/2/2021 13:00,1.177777778,86.1,6.6206624,311.2,101.3166,0,-1.602222222,999999,0
17558,1/2/2021 14:00,0.633333333,87.1,4.9219104,315.3,93.0138,0,-1.946666667,999999,0
17559,1/2/2021 15:00,0.461111111,90.1,5.2884832,316.7,90.882,0,-1.518888889,999999,0
17560,1/2/2021 16:00,0.1,86.9,4.91744,324.8,45.2166,0,-2.52,999999,0
17561,1/2/2021 17:00,-0.077777778,86.1,3.9652448,326.6,34.1088,0,-2.857777778,999999,0
17562,1/2/2021 18:00,0,85.3,2.7761184,320,23.001,0,-2.94,999999,0
17563,1/2/2021 19:00,-0.016666667,83.8,2.4184864,320.1,6.5076,0,-3.256666667,999999,0
17564,1/2/2021 20:00,0.094444444,83.9,1.3455904,346.2,0,0,-3.125555556,999999,0
17565,1/2/2021 21:00,0.155555556,84.1,0.7510272,8.07,0,0,-3.024444444,999999,0
17566,1/2/2021 22:00,0.083333333,86,1.2561824,20.33,0,0,-2.716666667,999999,0
17567,1/2/2021 23:00,-0.105555556,85.7,1.9133312,35.16,0,0,-2.965555556,999999,0
17568,1/3/2021 0:00,0.027777778,86.7,0.581152,202.6,0,0,-2.632222222,999999,0
17569,1/3/2021 1:00,-0.138888889,88,0.8359648,98.4,0,0,-2.538888889,999999,0
17570,1/3/2021 2:00,-0.105555556,84.4,0.804672,42.61,0,0,-3.225555556,999999,0
17571,1/3/2021 3:00,-0.105555556,80,1.3768832,63.24,0,0,-4.105555556,999999,0
17572,1/3/2021 4:00,-0.383333333,81.3,2.0653248,128.9,0,0,-4.123333333,999999,0
17573,1/3/2021 5:00,-0.783333333,81.8,2.704592,112.5,0,0,-4.423333333,999999,0
17574,1/3/2021 6:00,-1.494444444,84.5,1.8641568,123.3,0,0,-4.594444444,999999,0
