Plot Title: DL5,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
7288,10/31/19 03:00:00 PM,19.05555556,94,13.1,156,74.432,0.02,17.85555556,1
7289,10/31/19 04:00:00 PM,19.55555556,94,14.5,156,33.727,0.02,18.35555556,1
7290,10/31/19 05:00:00 PM,19.88888889,93,15.3,158,4.652,0.05,18.48888889,1
7291,10/31/19 06:00:00 PM,19.72222222,99,15.1,195,0,0.57,19.52222222,1
7292,10/31/19 07:00:00 PM,17.83333333,100,6.6,216,0,0.54,17.83333333,1
7293,10/31/19 08:00:00 PM,18.33333333,100,6.5,149,0,0.16,18.33333333,1
7294,10/31/19 09:00:00 PM,18.88888889,91,10,239,0,0.1,17.08888889,1
7295,10/31/19 10:00:00 PM,15.55555556,92,12.2,248,1.163,0.04,13.95555556,1
7296,10/31/19 11:00:00 PM,14.33333333,71,13,246,0,0,8.533333333,1
7297,11/01/19 12:00:00 AM,11.61111111,67,18,248,0,0,5.011111111,1
7298,11/01/19 01:00:00 AM,8.611111111,66,18.9,245,0,0,1.811111111,1
7299,11/01/19 02:00:00 AM,6.722222222,63,17.8,245,0,0,-0.677777778,0.8
7300,11/01/19 03:00:00 AM,5.333333333,67,17.6,247,0,0,-1.266666667,0.8
7301,11/01/19 04:00:00 AM,5,67,14.9,248,0,0,-1.6,1
7302,11/01/19 05:00:00 AM,5.166666667,68,17.9,269,0,0,-1.233333333,1
7303,11/01/19 06:00:00 AM,4.5,71,20.2,265,0,0,-1.3,1
7304,11/01/19 07:00:00 AM,4.666666667,65,16.9,266,0,0,-2.333333333,1
7305,11/01/19 08:00:00 AM,4.388888889,70,15.6,270,8.141,0,-1.611111111,1
7306,11/01/19 09:00:00 AM,4.555555556,67,12.9,273,61.639,0,-2.044444444,1
7307,11/01/19 10:00:00 AM,4.888888889,73,13.5,279,100.018,0,-0.511111111,1
7308,11/01/19 11:00:00 AM,4.722222222,61,18.1,280,191.895,0,-3.077777778,1
7309,11/01/19 12:00:00 PM,5.166666667,60,15.8,275,167.472,0,-2.833333333,1
7310,11/01/19 01:00:00 PM,5.055555556,64,14.6,275,118.626,0,-2.144444444,1
7311,11/01/19 02:00:00 PM,5,61,14.8,279,139.56,0,-2.8,1
7312,11/01/19 03:00:00 PM,4.833333333,60,12.5,282,88.388,0,-3.166666667,1
7313,11/01/19 04:00:00 PM,4.722222222,63,9,289,40.705,0,-2.677777778,1
7314,11/01/19 05:00:00 PM,4.5,64,8.7,286,12.793,0,-2.7,1
7315,11/01/19 06:00:00 PM,4.222222222,63,7.6,302,0,0,-3.177777778,1
7316,11/01/19 07:00:00 PM,4,62,7.4,305,0,0,-3.6,1
7317,11/01/19 08:00:00 PM,3.777777778,70,4.7,338,0,0,-2.222222222,1
7318,11/01/19 09:00:00 PM,3.555555556,70,2.9,353,0,0,-2.444444444,1
7319,11/01/19 10:00:00 PM,3.166666667,72,3,14,0,0,-2.433333333,1
7320,11/01/19 11:00:00 PM,2.777777778,80,2.6,130,0,0,-1.222222222,1
7321,11/02/19 12:00:00 AM,2.777777778,83,2.1,115,0,0,-0.622222222,1
7322,11/02/19 01:00:00 AM,2.5,84,3.4,144,0,0,-0.7,1
7323,11/02/19 02:00:00 AM,2.444444444,84,4.1,138,0,0,-0.755555556,1
7324,11/02/19 03:00:00 AM,2.5,81,5.6,125,0,0,-1.3,1
7325,11/02/19 04:00:00 AM,2.611111111,80,2.7,166,0,0,-1.388888889,1
7326,11/02/19 05:00:00 AM,2.666666667,83,3.4,136,0,0,-0.733333333,1
7327,11/02/19 06:00:00 AM,2.555555556,81,5.5,133,0,0,-1.244444444,1
7328,11/02/19 07:00:00 AM,2.611111111,80,5,129,1.163,0,-1.388888889,1
7329,11/02/19 08:00:00 AM,2.944444444,78,6.9,144,62.802,0,-1.455555556,1
7330,11/02/19 09:00:00 AM,4.111111111,69,8.7,156,194.221,0,-2.088888889,0.5
7331,11/02/19 10:00:00 AM,4.888888889,65,8.2,175,234.926,0,-2.111111111,0.5
7332,11/02/19 11:00:00 AM,5.944444444,59,9.9,170,427.984,0,-2.255555556,0.5
7333,11/02/19 12:00:00 PM,7.055555556,58,8.8,178,427.984,0,-1.344444444,0.8
7334,11/02/19 01:00:00 PM,7.333333333,52,8.1,191,319.825,0,-2.266666667,1
7335,11/02/19 02:00:00 PM,8.777777778,50,8.6,182,453.57,0,-1.222222222,0.2
7336,11/02/19 03:00:00 PM,9.166666667,45,7.2,195,270.979,0,-1.833333333,0.5
7337,11/02/19 04:00:00 PM,8.777777778,45,7.6,238,113.974,0,-2.222222222,0.8
7338,11/02/19 05:00:00 PM,8.277777778,46,4.1,211,33.727,0,-2.522222222,0.5
7339,11/02/19 06:00:00 PM,6.611111111,63,3.3,169,0,0,-0.788888889,1
7340,11/02/19 07:00:00 PM,4.333333333,75,3.1,144,0,0,-0.666666667,1
7341,11/02/19 08:00:00 PM,4.222222222,62,2.2,158,0,0,-3.377777778,1
7342,11/02/19 09:00:00 PM,5.611111111,59,3.2,186,0,0,-2.588888889,1
7343,11/02/19 10:00:00 PM,5.777777778,62,3,175,0,0,-1.822222222,1
7344,11/02/19 11:00:00 PM,5.5,82,5.9,306,0,0,1.9,0.8
7345,11/03/19 12:00:00 AM,4.166666667,83,3.2,329,0,0,0.766666667,0.8
7346,11/03/19 01:00:00 AM,2.388888889,92,3,128,0,0,0.788888889,0
7347,11/03/19 02:00:00 AM,0.666666667,95,5,152,0,0,-0.333333333,0.5
7348,11/03/19 03:00:00 AM,0.555555556,94,4.8,155,0,0,-0.644444444,1
7349,11/03/19 04:00:00 AM,1.722222222,82,2.7,177,0,0,-1.877777778,1
7350,11/03/19 05:00:00 AM,2.222222222,87,3.3,156,0,0,-0.377777778,0.8
7351,11/03/19 06:00:00 AM,1.666666667,88,2.2,160,0,0,-0.733333333,1
7352,11/03/19 07:00:00 AM,2.555555556,87,4.7,244,1.163,0,-0.044444444,1
7353,11/03/19 08:00:00 AM,2.944444444,83,3.3,225,36.053,0,-0.455555556,0.8
7354,11/03/19 09:00:00 AM,3.444444444,77,3.8,246,109.322,0,-1.155555556,1
7355,11/03/19 10:00:00 AM,4.666666667,73,7,260,161.657,0,-0.733333333,1
7356,11/03/19 11:00:00 AM,4.5,82,8.3,261,63.965,0,0.9,1
7357,11/03/19 12:00:00 PM,3.777777778,80,6.4,240,113.974,0,-0.222222222,1
7358,11/03/19 01:00:00 PM,4.888888889,76,7.6,250,190.732,0,0.088888889,0.8
7359,11/03/19 02:00:00 PM,4.833333333,76,9.5,268,112.811,0,0.033333333,0.8
7360,11/03/19 03:00:00 PM,5.277777778,63,12.8,270,129.093,0,-2.122222222,0.8
7361,11/03/19 04:00:00 PM,5.444444444,69,11.9,263,56.987,0,-0.755555556,0.8
7362,11/03/19 05:00:00 PM,5.222222222,65,10.7,268,17.445,0,-1.777777778,1
7363,11/03/19 06:00:00 PM,4.666666667,66,7.6,272,0,0,-2.133333333,0.8
7364,11/03/19 07:00:00 PM,3.666666667,70,5.4,243,0,0,-2.333333333,0.8
7365,11/03/19 08:00:00 PM,3.111111111,79,3.8,223,0,0,-1.088888889,0.8
7366,11/03/19 09:00:00 PM,1.777777778,83,3.4,151,0,0,-1.622222222,1
7367,11/03/19 10:00:00 PM,1.666666667,84,3.6,153,0,0,-1.533333333,1
7368,11/03/19 11:00:00 PM,1.833333333,84,3.2,152,0,0,-1.366666667,1
7369,11/04/19 12:00:00 AM,2.222222222,82,2.2,137,0,0,-1.377777778,1
7370,11/04/19 01:00:00 AM,2,86,2.1,151,0,0,-0.8,0.8
7371,11/04/19 02:00:00 AM,1.444444444,88,2.3,80,0,0,-0.955555556,0
7372,11/04/19 03:00:00 AM,0.388888889,90,3.3,122,0,0,-1.611111111,0
7373,11/04/19 04:00:00 AM,0,90,4.3,129,0,0,-2,0
7374,11/04/19 05:00:00 AM,0,85,5.1,150,0,0,-3,1
7375,11/04/19 06:00:00 AM,0.611111111,82,5.9,148,0,0,-2.988888889,0.5
7376,11/04/19 07:00:00 AM,1.277777778,77,7.4,134,2.326,0,-3.322222222,1
7377,11/04/19 08:00:00 AM,2,69,8.6,142,61.639,0,-4.2,0.2
7378,11/04/19 09:00:00 AM,3.277777778,68,10.5,157,110.485,0,-3.122222222,1
7379,11/04/19 10:00:00 AM,4.111111111,61,10.4,155,129.093,0,-3.688888889,1
7380,11/04/19 11:00:00 AM,5.555555556,60,10.6,161,112.811,0,-2.444444444,1
7381,11/04/19 12:00:00 PM,6.333333333,58,11.4,150,181.428,0,-2.066666667,0.2
7382,11/04/19 01:00:00 PM,7.111111111,53,13.7,147,173.287,0,-2.288888889,0.2
7383,11/04/19 02:00:00 PM,7.944444444,52,12.3,148,137.234,0,-1.655555556,1
7384,11/04/19 03:00:00 PM,9,47,11,158,86.062,0,-1.6,1
7385,11/04/19 04:00:00 PM,9.5,47,11.6,167,52.335,0,-1.1,0.5
7386,11/04/19 05:00:00 PM,9.388888889,51,10.4,161,23.26,0,-0.411111111,0.5
7387,11/04/19 06:00:00 PM,8.666666667,55,9.8,150,0,0,-0.333333333,0
7388,11/04/19 07:00:00 PM,8.277777778,57,11.1,146,0,0,-0.322222222,0
7389,11/04/19 08:00:00 PM,8.055555556,58,7.9,146,0,0,-0.344444444,0.5
7390,11/04/19 09:00:00 PM,8.166666667,59,8.5,144,0,0,-0.033333333,1
7391,11/04/19 10:00:00 PM,8.166666667,61,8,143,0,0,0.366666667,0.8
7392,11/04/19 11:00:00 PM,7.888888889,64,6.1,137,0,0,0.688888889,0.2
7393,11/05/19 12:00:00 AM,8,65,4.6,117,0,0,1,0.8
7394,11/05/19 01:00:00 AM,8.055555556,66,4.5,129,0,0,1.255555556,1
7395,11/05/19 02:00:00 AM,8.666666667,66,8.2,161,0,0,1.866666667,1
7396,11/05/19 03:00:00 AM,8.833333333,67,9.4,167,0,0,2.233333333,1
7397,11/05/19 04:00:00 AM,8.833333333,68,9.2,170,0,0,2.433333333,1
7398,11/05/19 05:00:00 AM,8.833333333,68,9.9,166,0,0,2.433333333,1
7399,11/05/19 06:00:00 AM,8.777777778,68,10.1,158,0,0,2.377777778,1
7400,11/05/19 07:00:00 AM,8.777777778,74,7.3,158,0,0,3.577777778,1
7401,11/05/19 08:00:00 AM,8.388888889,73,8.6,157,11.63,0,2.988888889,1
7402,11/05/19 09:00:00 AM,8.388888889,75,10.1,152,25.586,0,3.388888889,1
7403,11/05/19 10:00:00 AM,8.166666667,84,9.3,167,51.172,0,4.966666667,1
7404,11/05/19 11:00:00 AM,8,84,8.3,171,73.269,0,4.8,1
7405,11/05/19 12:00:00 PM,8.222222222,83,4.2,186,81.41,0.01,4.822222222,1
7406,11/05/19 01:00:00 PM,8.777777778,86,3.7,226,51.172,0.01,5.977777778,1
7407,11/05/19 02:00:00 PM,8.555555556,87,4.4,178,79.084,0.01,5.955555556,1
7408,11/05/19 03:00:00 PM,8.777777778,86,3.8,193,88.388,0,5.977777778,0.8
7409,11/05/19 04:00:00 PM,7.111111111,90,8.8,310,19.771,0.01,5.111111111,1
7410,11/05/19 05:00:00 PM,5.277777778,87,6.4,294,3.489,0,2.677777778,1
7411,11/05/19 06:00:00 PM,5.388888889,86,4.7,267,0,0,2.588888889,1
7412,11/05/19 07:00:00 PM,5.166666667,88,2.9,191,0,0,2.766666667,0.8
7413,11/05/19 08:00:00 PM,4.722222222,92,2,173,0,0,3.122222222,0.8
7414,11/05/19 09:00:00 PM,3.388888889,96,4,151,0,0,2.588888889,0.8
7415,11/05/19 10:00:00 PM,2.611111111,96,3.9,157,0,0,1.811111111,0.8
7416,11/05/19 11:00:00 PM,2.666666667,83,4.9,240,0,0,-0.733333333,1
7417,11/06/19 12:00:00 AM,2.944444444,83,5.7,262,0,0,-0.455555556,1
7418,11/06/19 01:00:00 AM,2.944444444,81,5.9,271,0,0,-0.855555556,1
7419,11/06/19 02:00:00 AM,3.055555556,84,2.8,261,0,0,-0.144444444,1
7420,11/06/19 03:00:00 AM,2.611111111,90,3,142,0,0,0.611111111,1
7421,11/06/19 04:00:00 AM,2.722222222,81,2.3,187,0,0,-1.077777778,1
7422,11/06/19 05:00:00 AM,2.944444444,85,4.2,246,0,0,-0.055555556,0.8
7423,11/06/19 06:00:00 AM,2.166666667,87,2.6,194,0,0,-0.433333333,1
7424,11/06/19 07:00:00 AM,2.222222222,74,4.5,285,1.163,0,-2.977777778,0.8
7425,11/06/19 08:00:00 AM,2.611111111,70,9.2,293,50.009,0,-3.388888889,0.8
7426,11/06/19 09:00:00 AM,2.888888889,69,8.1,306,173.287,0,-3.311111111,0.5
7427,11/06/19 10:00:00 AM,3.222222222,65,7.7,311,312.847,0,-3.777777778,0.5
7428,11/06/19 11:00:00 AM,4.222222222,59,6.2,330,416.354,0,-3.977777778,0.5
7429,11/06/19 12:00:00 PM,5.222222222,45,8.2,283,447.755,0,-5.777777778,0
7430,11/06/19 01:00:00 PM,6.055555556,45,7.3,287,440.777,0,-4.944444444,0
7431,11/06/19 02:00:00 PM,7.333333333,38,5.8,278,377.975,0,-5.066666667,0
7432,11/06/19 03:00:00 PM,7.833333333,37,6.6,283,269.816,0,-4.766666667,0
7433,11/06/19 04:00:00 PM,8.111111111,38,5.1,283,131.419,0,-4.288888889,0
7434,11/06/19 05:00:00 PM,7.333333333,50,2.9,198,19.771,0,-2.666666667,0.8
7435,11/06/19 06:00:00 PM,5.055555556,63,3.4,142,0,0,-2.344444444,1
7436,11/06/19 07:00:00 PM,4.888888889,61,3.4,143,0,0,-2.911111111,1
7437,11/06/19 08:00:00 PM,5.555555556,58,5.3,150,0,0,-2.844444444,0.8
7438,11/06/19 09:00:00 PM,5.944444444,53,5.4,153,0,0,-3.455555556,1
7439,11/06/19 10:00:00 PM,6.611111111,53,6.2,165,0,0,-2.788888889,1
7440,11/06/19 11:00:00 PM,6.5,56,5.2,135,0,0,-2.3,1
7441,11/07/19 12:00:00 AM,6.055555556,59,6.2,145,0,0,-2.144444444,1
7442,11/07/19 01:00:00 AM,5.888888889,59,6.5,143,0,0,-2.311111111,1
7443,11/07/19 02:00:00 AM,5.944444444,58,7.4,140,0,0,-2.455555556,1
7444,11/07/19 03:00:00 AM,5.833333333,59,6.4,143,0,0,-2.366666667,1
7445,11/07/19 04:00:00 AM,5.722222222,59,5.8,145,0,0,-2.477777778,1
7446,11/07/19 05:00:00 AM,6,62,5.6,141,0,0,-1.6,1
7447,11/07/19 06:00:00 AM,6.111111111,62,6.1,143,0,0,-1.488888889,1
7448,11/07/19 07:00:00 AM,6.333333333,64,5.1,148,0,0,-0.866666667,1
7449,11/07/19 08:00:00 AM,6.555555556,68,3.5,171,2.326,0,0.155555556,1
7450,11/07/19 09:00:00 AM,6.888888889,72,4.6,237,16.282,0,1.288888889,1
7451,11/07/19 10:00:00 AM,5.333333333,86,7.5,310,26.749,0,2.533333333,1
7452,11/07/19 11:00:00 AM,4.277777778,92,7.4,326,20.934,0.02,2.677777778,1
7453,11/07/19 12:00:00 PM,3.055555556,94,6.8,333,18.608,0.01,1.855555556,1
7454,11/07/19 01:00:00 PM,2.444444444,95,6.4,319,45.357,0.02,1.444444444,1
7455,11/07/19 02:00:00 PM,1.777777778,95,7.1,334,54.661,0.02,0.777777778,1
7456,11/07/19 03:00:00 PM,0.888888889,96,7.4,328,40.705,0.01,0.088888889,1
7457,11/07/19 04:00:00 PM,0.111111111,97,7.1,320,17.445,0.01,-0.488888889,1
7458,11/07/19 05:00:00 PM,-0.722222222,98,8.1,321,3.489,0.01,-1.122222222,1
7459,11/07/19 06:00:00 PM,-1.555555556,99,6.7,328,0,0.01,-1.755555556,1
7460,11/07/19 07:00:00 PM,-1.611111111,99,4.5,326,0,0,-1.811111111,1
7461,11/07/19 08:00:00 PM,-2,98,5.8,330,0,0,-2.4,1
7462,11/07/19 09:00:00 PM,-2.388888889,97,4.2,340,0,0,-2.988888889,1
7463,11/07/19 10:00:00 PM,-2.666666667,97,2.9,343,0,0,-3.266666667,1
7464,11/07/19 11:00:00 PM,-3.5,97,3.4,153,0,0,-4.1,0.5
7465,11/08/19 12:00:00 AM,-4,97,2,206,0,0,-4.6,0.8
7466,11/08/19 01:00:00 AM,-4.166666667,96,2.7,147,0,0,-4.966666667,1
7467,11/08/19 02:00:00 AM,-3.333333333,95,3.5,187,0,0,-4.333333333,1
7468,11/08/19 03:00:00 AM,-2.555555556,98,7.4,284,0,0.01,-2.955555556,1
7469,11/08/19 04:00:00 AM,-2.777777778,99,7.5,294,0,0,-2.977777778,0.8
7470,11/08/19 05:00:00 AM,-2.944444444,98,7.9,312,0,0,-3.344444444,1
7471,11/08/19 06:00:00 AM,-3.444444444,96,9.8,325,0,0,-4.244444444,1
7472,11/08/19 07:00:00 AM,-3.888888889,94,10.3,323,0,0,-5.088888889,1
7473,11/08/19 08:00:00 AM,-4,91,9.4,300,16.282,0,-5.8,1
7474,11/08/19 09:00:00 AM,-4.055555556,91,10.9,308,52.335,0,-5.855555556,1
7475,11/08/19 10:00:00 AM,-4.555555556,86,9.4,332,77.921,0,-7.355555556,1
7476,11/08/19 11:00:00 AM,-4.222222222,82,9.3,326,144.212,0,-7.822222222,1
7477,11/08/19 12:00:00 PM,-4.111111111,90,8.9,307,126.767,0,-6.111111111,1
7478,11/08/19 01:00:00 PM,-3.388888889,82,10.5,304,408.213,0,-6.988888889,1
7479,11/08/19 02:00:00 PM,-3.611111111,95,10.4,312,196.547,0,-4.611111111,0.8
7480,11/08/19 03:00:00 PM,-3.166666667,79,9.7,295,197.71,0,-7.366666667,0.8
7481,11/08/19 04:00:00 PM,-3.333333333,72,9.6,295,96.529,0,-8.933333333,0.8
7482,11/08/19 05:00:00 PM,-3.333333333,73,7.3,316,19.771,0,-8.733333333,0.8
7483,11/08/19 06:00:00 PM,-3.888888889,77,5,328,0,0,-8.488888889,0.5
7484,11/08/19 07:00:00 PM,-3.944444444,83,3.8,343,0,0,-7.344444444,1
7485,11/08/19 08:00:00 PM,-4.388888889,84,2,87,0,0,-7.588888889,0.5
7486,11/08/19 09:00:00 PM,-5.277777778,85,2.7,223,0,0,-8.277777778,0
7487,11/08/19 10:00:00 PM,-7.222222222,91,3.9,145,0,0,-9.022222222,0
7488,11/08/19 11:00:00 PM,-8.277777778,91,3.8,143,0,0,-10.07777778,0
7489,11/09/19 12:00:00 AM,-8.833333333,91,4.3,148,0,0,-10.63333333,0
7490,11/09/19 01:00:00 AM,-8.944444444,91,5.5,147,0,0,-10.74444444,0
7491,11/09/19 02:00:00 AM,-9.055555556,90,4.7,156,0,0,-11.05555556,0
7492,11/09/19 03:00:00 AM,-8.944444444,89,5,153,0,0,-11.14444444,0
7493,11/09/19 04:00:00 AM,-8.666666667,89,5.9,150,0,0,-10.86666667,0
7494,11/09/19 05:00:00 AM,-8.333333333,88,6,148,0,0,-10.73333333,0
7495,11/09/19 06:00:00 AM,-8.166666667,87,5.5,147,0,0,-10.76666667,0.8
7496,11/09/19 07:00:00 AM,-7.944444444,87,6.1,149,1.163,0,-10.54444444,1
7497,11/09/19 08:00:00 AM,-7.222222222,83,7.5,144,87.225,0,-10.62222222,0
7498,11/09/19 09:00:00 AM,-4.888888889,78,7.2,130,223.296,0,-9.288888889,0.8
7499,11/09/19 10:00:00 AM,-3.055555556,72,7.8,156,272.142,0,-8.655555556,1
7500,11/09/19 11:00:00 AM,-1.333333333,70,8.4,165,421.006,0,-7.333333333,0.5
7501,11/09/19 12:00:00 PM,0.055555556,65,9.7,169,409.376,0,-6.944444444,0
7502,11/09/19 01:00:00 PM,1,59,9.3,180,373.323,0,-7.2,0.8
7503,11/09/19 02:00:00 PM,1.444444444,57,11.1,172,309.358,0,-7.155555556,0.5
7504,11/09/19 03:00:00 PM,1.777777778,58,9.8,171,225.622,0,-6.622222222,0.5
7505,11/09/19 04:00:00 PM,1.555555556,56,10.4,167,105.833,0,-7.244444444,0.8
7506,11/09/19 05:00:00 PM,1.111111111,57,7.5,178,10.467,0,-7.488888889,1
7507,11/09/19 06:00:00 PM,0.722222222,59,8.6,167,0,0,-7.477777778,1
7508,11/09/19 07:00:00 PM,0.666666667,59,9.3,166,0,0,-7.533333333,1
7509,11/09/19 08:00:00 PM,0.611111111,62,9.3,163,0,0,-6.988888889,1
7510,11/09/19 09:00:00 PM,0.555555556,62,8.9,167,0,0,-7.044444444,1
7511,11/09/19 10:00:00 PM,0.666666667,64,9.9,166,0,0,-6.533333333,1
7512,11/09/19 11:00:00 PM,0.666666667,65,8.7,165,0,0,-6.333333333,1
7513,11/10/19 12:00:00 AM,0.833333333,65,8.1,160,0,0,-6.166666667,1
7514,11/10/19 01:00:00 AM,0.722222222,67,7.7,154,0,0,-5.877777778,0.8
7515,11/10/19 02:00:00 AM,0.277777778,69,7.8,153,0,0,-5.922222222,0
7516,11/10/19 03:00:00 AM,0.111111111,70,11.3,156,0,0,-5.888888889,0
7517,11/10/19 04:00:00 AM,0.166666667,70,9.5,154,0,0,-5.833333333,1
7518,11/10/19 05:00:00 AM,0.277777778,69,7.6,151,0,0,-5.922222222,1
7519,11/10/19 06:00:00 AM,0.333333333,68,7.6,149,0,0,-6.066666667,1
7520,11/10/19 07:00:00 AM,0.555555556,69,7.5,150,0,0,-5.644444444,1
7521,11/10/19 08:00:00 AM,0.833333333,66,10.8,144,19.771,0,-5.966666667,0.8
7522,11/10/19 09:00:00 AM,1.722222222,63,10.2,155,102.344,0,-5.677777778,0.8
7523,11/10/19 10:00:00 AM,2.333333333,69,8.1,162,87.225,0,-3.866666667,1
7524,11/10/19 11:00:00 AM,3.777777778,67,7.6,169,229.111,0,-2.822222222,0.8
7525,11/10/19 12:00:00 PM,5.277777778,60,6.7,167,337.27,0,-2.722222222,0.5
7526,11/10/19 01:00:00 PM,7.5,57,7.1,196,330.292,0,-1.1,0.5
7527,11/10/19 02:00:00 PM,8.111111111,60,8.7,252,106.996,0,0.111111111,1
7528,11/10/19 03:00:00 PM,8.611111111,61,6.5,266,74.432,0,0.811111111,1
7529,11/10/19 04:00:00 PM,8.277777778,63,7.4,262,23.26,0,0.877777778,1
7530,11/10/19 05:00:00 PM,7.833333333,64,4.7,245,5.815,0,0.633333333,1
7531,11/10/19 06:00:00 PM,7.444444444,64,5,264,0,0,0.244444444,1
7532,11/10/19 07:00:00 PM,7.5,66,5.7,276,0,0,0.7,1
7533,11/10/19 08:00:00 PM,6.944444444,76,2.8,228,0,0,2.144444444,1
7534,11/10/19 09:00:00 PM,5.666666667,80,2.2,89,0,0,1.666666667,1
7535,11/10/19 10:00:00 PM,5.666666667,84,2.4,339,0,0,2.466666667,0.8
7536,11/10/19 11:00:00 PM,4.777777778,89,2,109,0,0,2.577777778,0.8
7537,11/11/19 12:00:00 AM,4.722222222,91,1.9,35,0,0,2.922222222,1
7538,11/11/19 01:00:00 AM,4.888888889,87,3.1,347,0,0,2.288888889,1
7539,11/11/19 02:00:00 AM,4.611111111,88,2.6,25,0,0,2.211111111,1
7540,11/11/19 03:00:00 AM,4.555555556,89,2.3,16,0,0,2.355555556,1
7541,11/11/19 04:00:00 AM,4.111111111,94,4.9,321,0,0,2.911111111,1
7542,11/11/19 05:00:00 AM,3.666666667,94,3.2,353,0,0,2.466666667,1
7543,11/11/19 06:00:00 AM,3.222222222,94,4.4,322,0,0.01,2.022222222,1
7544,11/11/19 07:00:00 AM,2.444444444,96,6,282,0,0,1.644444444,1
7545,11/11/19 08:00:00 AM,1.166666667,95,7.4,315,4.652,0,0.166666667,1
7546,11/11/19 09:00:00 AM,0.444444444,95,5.9,310,19.771,0,-0.555555556,1
7547,11/11/19 10:00:00 AM,0.277777778,95,5.5,296,41.868,0,-0.722222222,1
7548,11/11/19 11:00:00 AM,0.444444444,94,4.4,291,43.031,0,-0.755555556,1
7549,11/11/19 12:00:00 PM,0.388888889,94,5.1,303,34.89,0,-0.811111111,1
7550,11/11/19 01:00:00 PM,0.388888889,94,5.9,301,24.423,0,-0.811111111,1
7551,11/11/19 02:00:00 PM,0.444444444,93,4.9,321,31.401,0,-0.955555556,1
7552,11/11/19 03:00:00 PM,0.166666667,92,6.2,329,15.119,0,-1.433333333,1
7553,11/11/19 04:00:00 PM,-0.333333333,94,5.1,334,5.815,0,-1.533333333,1
7554,11/11/19 05:00:00 PM,-0.555555556,95,4.2,299,1.163,0,-1.555555556,1
7555,11/11/19 06:00:00 PM,-0.944444444,96,6.4,302,0,0,-1.744444444,1
7556,11/11/19 07:00:00 PM,-1.111111111,94,6.5,318,0,0,-2.311111111,1
7557,11/11/19 08:00:00 PM,-1.222222222,93,5.8,340,0,0,-2.622222222,1
7558,11/11/19 09:00:00 PM,-1.5,92,4.4,358,0,0,-3.1,1
7559,11/11/19 10:00:00 PM,-1.555555556,93,4.4,341,0,0,-2.955555556,1
7560,11/11/19 11:00:00 PM,-1.555555556,95,5.2,319,0,0,-2.555555556,1
7561,11/12/19 12:00:00 AM,-2.166666667,97,7.3,314,0,0,-2.766666667,1
7562,11/12/19 01:00:00 AM,-2.833333333,97,7.6,310,0,0.01,-3.433333333,1
7563,11/12/19 02:00:00 AM,-3.277777778,97,6.4,310,0,0.04,-3.877777778,1
7564,11/12/19 03:00:00 AM,-3.944444444,97,7.2,318,0,0.04,-4.544444444,1
7565,11/12/19 04:00:00 AM,-5,97,10.2,313,0,0.03,-5.6,1
7566,11/12/19 05:00:00 AM,-5.611111111,97,8.9,334,0,0,-6.211111111,1
7567,11/12/19 06:00:00 AM,-5.555555556,96,8.4,327,0,0,-6.355555556,1
7568,11/12/19 07:00:00 AM,-5.611111111,96,8.3,332,0,0,-6.411111111,1
7569,11/12/19 08:00:00 AM,-5.555555556,96,8.3,348,5.815,0,-6.355555556,1
7570,11/12/19 09:00:00 AM,-5.222222222,96,9.3,335,20.934,0.01,-6.022222222,1
7571,11/12/19 10:00:00 AM,-5.222222222,96,9.2,335,41.868,0,-6.022222222,1
7572,11/12/19 11:00:00 AM,-5.277777778,95,8.2,328,50.009,0,-6.277777778,1
7573,11/12/19 12:00:00 PM,-4.888888889,87,10.7,311,145.375,0,-7.488888889,1
7574,11/12/19 01:00:00 PM,-4.722222222,79,13.2,303,187.243,0,-8.922222222,1
7575,11/12/19 02:00:00 PM,-4.888888889,80,13.2,305,224.459,0,-8.888888889,1
7576,11/12/19 03:00:00 PM,-5.166666667,67,12.6,302,202.362,0,-11.76666667,0.8
7577,11/12/19 04:00:00 PM,-5,60,12.7,300,208.177,0,-13,0.5
7578,11/12/19 05:00:00 PM,-5.888888889,60,11.3,301,31.401,0,-13.88888889,0.5
7579,11/12/19 06:00:00 PM,-7,64,10.2,297,0,0,-14.2,0.5
7580,11/12/19 07:00:00 PM,-7.666666667,65,8.7,285,0,0,-14.66666667,0.5
7581,11/12/19 08:00:00 PM,-8.277777778,66,5.7,286,0,0,-15.07777778,0.5
7582,11/12/19 09:00:00 PM,-8.611111111,70,6.7,284,0,0,-14.61111111,0
7583,11/12/19 10:00:00 PM,-8.722222222,74,8.3,279,0,0,-13.92222222,1
7584,11/12/19 11:00:00 PM,-8.555555556,72,9.5,275,0,0,-14.15555556,1
